"astro-ph/0411162","Marina Orio","Marina Orio, Emre Tepedelenlioglu, Sumner Starrfield, Charles E.
  Woodward, Massimo Della Valle","Chandra observations of the recurrent nova IM Nor","To be published in the Astrophysical Journal 15 pages, 2 figures","Astrophys.J. 620 (2005) 938-942","10.1086/427207",,"astro-ph",,"  The recurrent nova IM Nor was observed twice in X-rays with Chandra ACIS-S, 1
and 6 months after the optical outburst. It was not detected in the first
observation, with an upper limit on the X-ray luminosity in the 0.2-10 keV
range L(x) < 4.8 x 10^(30) x (d/1 kpc)^2 erg s^(-1) (where d is the distance to
the nova). Five months later, a hard X-ray source with L(x) = (1.4-2.5) x
10^(32) x (d/1 kpc)^2 erg s^(-1) was detected. The X-ray spectrum appears to be
thermal, but we cannot rule out additional components due to unresolved
emission lines. A blackbody component is likely to contribute to the observed
spectrum, but it has bolometric luminosity L$_{\rm bol} = 2.5 x 10^(33) x (d/1
kpc)^2 erg s^(-1), therefore it is not sufficiently luminous to be due to a
central white dwarf which is still burning hydrogen on the surface. An optical
spectrum, taken 5 months post-outburst, indicates no intrinsic reddening of the
ejecta. Therefore, we conclude that the shell had already become optically thin
to supersoft X-rays, but nuclear burning had already turned off, or was in the
process of turning off at this time. We discuss why this implies that recurrent
novae, even the rare ones with long optical decays like IM Nor, indicating a
large envelope mass, are not statistically significant as type Ia SN
candidates.
","[{""version"":""v1"",""created"":""Mon, 8 Nov 2004 20:21:34 GMT""}]","2009-11-10"
"astro-ph/0411193","Bruce Elmegreen","Bruce G. Elmegreen (IBM T.J. Watson Research Center)","The IMF in Starbursts","8 pages, to be published in ``Starbursts: from 30 Doradus to Lyman
  Break Galaxies,'' held at Institute of Astronomy, Cambridge University, UK,
  September 6-10, 2004. Kluwer Academic Publishers, edited by Richard de Grijs
  and Rosa M. Gonzalez Delgado",,"10.1007/1-4020-3539-X_11",,"astro-ph",,"  The history of the IMF in starburst regions is reviewed. The IMFs are no
longer believed to be top-heavy, although some superstar clusters, whether in
starburst regions or not, could be. General observations of the IMF are
discussed to put the starburst results in perspective. Observed IMF variations
seem to suggest that the IMF varies a little with environment in the sense that
denser and more massive clusters produce more massive stars, and perhaps more
brown dwarfs too, compared to intermediate mass stars.
","[{""version"":""v1"",""created"":""Mon, 8 Nov 2004 16:13:42 GMT""}]","2015-11-11"
"astro-ph/0411194","F. M. Jim\'enez-Esteban","F. M. Jim\'enez-Esteban, L. Agudo-M\'erida, D. Engels, P.
  Garc\'ia-Lario","An infrared study of galactic OH/IR stars. I. An optical/near-IR atlas
  of the Arecibo sample","28 pages, 9 figures, for associated finding charts see:
  http://www.edpsciences.org/articles/aa/full/2005/08/aa1709/FINDING_CHARTS/are
  cibo_index.html","A&A 431, 779-791 (2005)","10.1051/0004-6361:20041709",,"astro-ph",,"  In this paper we present optical and near-infrared finding charts, accurate
astrometry (~1"") and single-epoch near-infrared photometry for 371 IRAS
sources, 96% of those included in the so-called Arecibo sample of OH/IR stars
(Eder et al. 1988; Lewis et al. 1990a; Chengalur et al. 1993). The main
photometric properties of the stars in the sample are presented and discussed
as well as the problems found during the process of identification of the
optical/near-infrared counterparts. In addition, we also identify suitable
reference stars in each field to be used for differential photometry purposes
in the future.
  We find that 39% of the sources (144 in number) have no optical counterpart,
8 of them being invisible even at near infrared wavelengths. The relative
distribution of sources with and without optical counterpart in the IRAS
two-colour diagram and their characteristic near infrared colours are
interpreted as the consequence of the increasing thickness of their
circumstellar shells. Among the objects not detected at near infrared
wavelengths four non-variable sources are proposed to be heavily obscured
post-AGB stars which have just very recently left the AGB. Eight additional
objects with unusually bright and/or blue near-infrared colours are identified
as candidate post-AGB stars and/or proto-planetary nebulae.
","[{""version"":""v1"",""created"":""Mon, 8 Nov 2004 16:16:22 GMT""},{""version"":""v2"",""created"":""Tue, 9 Nov 2004 10:51:33 GMT""},{""version"":""v3"",""created"":""Tue, 27 Sep 2005 16:10:52 GMT""}]","2007-05-23"
"astro-ph/0411195","Richard L. White","Richard L. White, Robert H. Becker, Xiaohui Fan, Michael A. Strauss","Hubble Advanced Camera for Surveys Observations of the z=6.42 Quasar
  SDSS 1148+5251: A Leak in the Gunn-Peterson Trough","Submitted to the Astronomical Journal",,"10.1086/429380",,"astro-ph",,"  The Hubble Advanced Camera for Surveys has been used to obtain a narrow-band
image of the weak emission peak seen at lambda=7205 A in the Gunn-Peterson Ly
beta absorption trough of the highest redshift quasar, SDSS J1148+5251. The
emission looks perfectly point-like; there is no evidence for the intervening
galaxy that we previously suggested might be contaminating the quasar spectrum.
We derive a more accurate astrometric position for the quasar in the two
filters and see no indication of gravitational lensing. We conclude that the
light in the Ly beta trough is leaking through two unusually transparent,
overlapping windows in the IGM absorption, one in the Ly beta forest at z ~ 6
and one in the Ly alpha forest at z ~ 5.
  If there are significant optical depth variations on velocity scales small
compared with our spectral resolution (~150 km/s), the Ly alpha trough becomes
more transparent for a given Ly beta optical depth. Such variations can only
strengthen our conclusion that the fraction of neutral hydrogen in the IGM
increases dramatically at z>6. We argue that the transmission in the Ly beta
trough is not only a more sensitive measure of the neutral fraction than is Ly
alpha, it also provides a less biased estimator of the neutral hydrogen
fraction than does the Ly alpha transmission.
","[{""version"":""v1"",""created"":""Mon, 8 Nov 2004 16:31:33 GMT""}]","2016-08-30"
"astro-ph/0411196","Tsutomu Takeuchi T.","T. T. Takeuchi, V. Buat, J. Iglesias-Paramo, A. Boselli, D. Burgarella","Mid-infrared luminosity as an indicator of the total infrared luminosity
  of galaxies","A&A in press, 8 pages, 9 figures, numerical errors corrected",,"10.1051/0004-6361:20042189",,"astro-ph",,"  The infrared (IR) emission plays a crucial role for understanding the star
formation in galaxies hidden by dust. We first examined four estimators of the
IR luminosity of galaxies, L_fir (Helou et al. 1988), L_tir (Dale et al. 2001),
revised version of L_tir (Dale & Helou 2002) (we denote L_tir2), and L_ir
(Sanders & Mirabel 1996) by using the observed SEDs of well-known galaxies. We
found that L_ir provides excellent estimates of the total IR luminosity for a
variety of galaxy SEDs. The performance of L_tir2 was also found to be very
good. Using L_ir, we then statistically analyzed the IRAS PSCz galaxy sample
(Saunders et al. 2000) and found useful formulae relating the MIR monochromatic
luminosities [L(12um) and L(25um)], and L_ir. For this purpose we constructed a
subsample of 1420 galaxies with all IRAS four band (12, 25, 60, and 100um) flux
densities. We found linear relations between L_ir and MIR luminosities, L(12um)
and L(25um). The prediction error with 95-% confidence level is a factor of
4-5. Hence, these formulae are useful for the estimation of the total IR
luminosity only from 12um or 25um observations. We further tried to make an
`interpolation' formula for galaxies at 0<z<1. For this purpose we construct
the formula of the relation between 15-um luminosity and the total IR
luminosity. We conclude that the 15-um formula can be used as an estimator of
the total IR luminosity from 24um observation of galaxies at z \simeq 0.6.
","[{""version"":""v1"",""created"":""Mon, 8 Nov 2004 16:42:29 GMT""},{""version"":""v2"",""created"":""Wed, 9 Feb 2005 12:17:31 GMT""}]","2009-11-10"
"astro-ph/0411197","David W. Hogg","David W. Hogg (NYU), Daniel J. Eisenstein (Arizona), Michael R.
  Blanton, Neta A. Bahcall, J. Brinkmann, James E. Gunn, and Donald P.
  Schneider","Cosmic homogeneity demonstrated with luminous red galaxies","submitted to ApJ","Astrophys.J. 624 (2005) 54-58","10.1086/429084",,"astro-ph",,"  We test the homogeneity of the Universe at $z\sim 0.3$ with the Luminous Red
Galaxy (LRG) spectroscopic sample of the Sloan Digital Sky Survey. First, the
mean number $N(R)$ of LRGs within completely surveyed LRG-centered spheres of
comoving radius $R$ is shown to be proportional to $R^3$ at radii greater than
$R\sim 70 h^{-1} \mathrm{Mpc}$. The test has the virtue that it does not rely
on the assumption that the LRG sample has a finite mean density; its results
show, however, that there \emph{is} such a mean density. Secondly, the survey
sky area is divided into 10 disjoint solid angular regions and the fractional
rms density variations of the LRG sample in the redshift range $0.2<z<0.35$
among these ($\sim 2\times10^7 h^{-3} \mathrm{Mpc^3}$) regions is found to be 7
percent of the mean density. This variance is consistent with typical biased
\lcdm models and puts very strong constraints on the quality of SDSS
photometric calibration.
","[{""version"":""v1"",""created"":""Mon, 8 Nov 2004 16:39:12 GMT""}]","2009-11-10"
"astro-ph/0411198","Linda Schmidtobreick","L. Schmidtobreick, C. Tappert, A. Bianchini, R. E. Mennickent","Spectroscopic analysis of tremendous--outburst--nova candidates","7 pages, 6 figures, to be published in A&A",,"10.1051/0004-6361:20041371",,"astro-ph",,"  In the course of a long-term project investigating classical novae with large
outburst amplitudes, we have performed optical spectroscopy of several old-nova
candidates. We here present the spectra of the candidates V630 Sgr, XX Tau, CQ
Vel, V842 Cen, and V529 Ori, that hitherto lacked such classification. While
the first four show typical spectra for cataclysmic variables, and can thus be
identified as such, V529 Ori is probably misclassified.
  Of special interest are the two systems XX Tau and V842 Cen, which show all
signs for being low mass transfer systems. As such they can be used to judge
the evolution scenarios for novae. In particular, given the rather young age of
their outburst, it appears more likely that these systems are not on their way
into hibernation, (i.e., cutting off mass transfer for a longer period of
time), but are simply settling down towards their original configuration of
comparatively low, but steady, mass transfer, such as for dwarf novae.
","[{""version"":""v1"",""created"":""Mon, 8 Nov 2004 16:47:19 GMT""}]","2009-11-10"
"astro-ph/0411199","Travis S. Metcalfe","A. Kanaan, A. Nitta, D.E. Winget, S.O. Kepler, M.H. Montgomery, T.S.
  Metcalfe, et al (the WET collaboration)","Whole Earth Telescope observations of BPM 37093: a seismological test of
  crystallization theory in white dwarfs","7 pages, 3 figures, 3 tables, accepted for Astronomy & Astrophysics","Astron.Astrophys. 432 (2005) 219-224","10.1051/0004-6361:20041125",,"astro-ph",,"  BPM 37093 is the only hydrogen-atmosphere white dwarf currently known which
has sufficient mass (~ 1.1 M_sun) to theoretically crystallize while still
inside the ZZ Ceti instability strip (T_eff ~ 12,000 K). As a consequence, this
star represents our first opportunity to test crystallization theory directly.
If the core is substantially crystallized, then the inner boundary for each
pulsation mode will be located at the top of the solid core rather than at the
center of the star, affecting mainly the average period spacing. This is
distinct from the ""mode trapping"" caused by the stratified surface layers,
which modifies the pulsation periods more selectively. In this paper we report
on Whole Earth Telescope observations of BPM 37093 obtained in 1998 and 1999.
Based on a simple analysis of the average period spacing we conclude that a
large fraction of the total stellar mass is likely to be crystallized.
","[{""version"":""v1"",""created"":""Mon, 8 Nov 2004 16:53:57 GMT""}]","2009-11-10"
"astro-ph/0411200","Daniel Proga","Daniel Proga (Princeton University)","Theory of Outflows in Cataclysmic Variables","15 pages, to appear in ""The astrophysics of cataclysmic variables and
  related objects"", ASP Conf. Ser., eds. J.M. Hameury and J.P. Lasota",,,,"astro-ph",,"  We review the main results from line-driven (LD) models of winds from
accretion disks in cataclysmic variables (CVs). We consider LD disk wind models
in the hydrodynamic (HD) and magnetohydrodynamic (MHD limits. We discuss the
basic physical conditions needed for a disk wind to exist and the conditions
for the wind to be steady or unsteady. We also discuss how the line-driven wind
structures revealed in numerical simulations relate to observations. In
particular, we present synthetic line profiles predicted by the LD wind models
and compare them with observations. Our main conclusion is that, despite some
problems, line-driving alone is the most plausible mechanism for driving the CV
winds. This conclusion is related to two facts: 1) LD wind models are likely
the best studied wind models, analytically and numerically, and 2) it is most
likely that the predictive power of the LD wind models is much higher than of
any other wind model so far. Preliminary results from LD-MHD wind models
confirm that magnetic driving is likely an important element of the wind
dynamics. However, magnetic driving does not seem to be necessary to produce a
CV wind. The most important issues which need to be addressed by future
dynamical models, regardless of driving mechanism, are the effects of the
position-dependent photoionization and the dynamical effects in three
dimensions.
","[{""version"":""v1"",""created"":""Mon, 8 Nov 2004 17:09:55 GMT""}]","2007-05-23"
"astro-ph/0411201","Farhad Yusef-Zadeh","D.A. Roberts and F. Yusef-Zadeh","Discovery of an OH(1720 MHz) Maser in the LMC","11 pages, two figures, AJ, in press",,,,"astro-ph",,"  We report the first study of OH(1720 MHz) masers in the LMC in order to probe
regions where supernova remnants interact with adjacent molecular clouds. Using
the ATCA, we observed four sources in the LMC and detected a single OH(1720
MHz) maser with a flux density of 377 mJy toward 30 Doradus. No main line
emission at 1665 or 1667 MHz was detected. The observed OH(1720 MHz) maser
emission from 30 Dor shows characteristics similar to the well-known
collisionally-pumped supernova remnant masers found in the Galaxy, though 30
Dor is known as a star forming region. It is possible that shocks driven by a
nearby supernova remnant or by strong stellar winds from young stars are
responsible for production of OH(1720 MHz) maser in 30 Dor. Future studies are
required to distinguish between collisional and radiative pumping mechanisms
for the 30 Dor OH (1720 MHz) maser.
","[{""version"":""v1"",""created"":""Mon, 8 Nov 2004 17:39:02 GMT""}]","2007-05-23"
