"astro-ph/0411372","Susan Neff","S. G. Neff, D. A. Thilker, M. Seibert, A. Gil de Paz, L. Bianchi, D.
  Schiminovich, D. C. Martin, B. F. Madore, R. M. Rich, T. A. Barlow, Y-I.Byun,
  J. Donas, K. Forster, P.G. Friedman, T. M. Heckman, P. N. Jelinsky, Y-W. Lee,
  R. F. Malina, B. Milliard, P.Morrissey, O. H. W. Siegmund, T.Small, A. S.
  Szalay, B. Y. Welsh, and T. K. Wyder","UV Emission from Stellar Populations within Tidal Tails: Catching the
  Youngest Galaxies in Formation?","This paper will be published as part of the Galaxy Evolution Explorer
  (GALEX) Astrophysical Journal Letters Special Issue. Links to the full set of
  papers will be available at http://www.galex.caltech.edu/PUBLICATIONS/ after
  November 22, 2004","Astrophys.J. 619 (2005) L91-L94","10.1086/426137",,"astro-ph",,"  New GALEX observations have detected significant FUV (1530 Angstroms) and NUV
(2310 Angstroms) emission from stellar substructures within the tidal tails of
four ongoing galaxy mergers. The UV-bright regions are optically faint and are
coincident with HI density enhancements. FUV emission is detected at any
location where the HI surface density exceeds ~2 M_sun pc^{-2}, and is often
detected in the absence of visible wavelength emission. UV luminosities of the
brighter regions of the tidal tails imply masses of 10^6 M_sun to ~10^9 M_sun
in young stars in the tails, and HI luminosities imply similar HI masses.
UV-optical colors of the tidal tails indicate stellar populations as young as a
few Myr, and in all cases ages < 400Myr. Most of the young stars in the tails
formed in single bursts rather than resulting from continuous star formation,
and they formed *in situ* as the tails evolved. Star formation appears to be
older near the parent galaxies and younger at increasing distances from the
parent galaxy. This could be because the star formation occurs progressively
along the tails, or because the star formation has been inhibited near the
galaxy/tail interface. The youngest stellar concentrations, usually near the
ends of long tidal tails, have masses comparable to confirmed tidal dwarf
galaxies and may be newly forming galaxies undergoing their first burst of star
formation.
","[{""version"":""v1"",""created"":""Sat, 13 Nov 2004 18:07:06 GMT""}]","2009-11-10"
"astro-ph/0411374","Claudio Mendoza","J. Garcia, C. Mendoza, M. A. Bautista, T. W. Gorczyca, T. R. Kallman,
  P. Palmeri","K-shell Photoabsorption of Oxygen Ions","33 pages, 8 figures, 9 tables",,"10.1086/428712",,"astro-ph",,"  Extensive calculations of the atomic data required for the spectral modelling
of the K-shell photoabsorption of oxygen ions have been carried out in a
multi-code approach. The present level energies and wavelengths for the highly
ionized species (electron occupancies 2 <= N <= 4) are accurate to within 0.5
eV and 0.02 A, respectively. For N > 4, lack of measurements, wide experimental
scatter, and discrepancies among theoretical values are handicaps in reliable
accuracy assessments. The radiative and Auger rates are expected to be accurate
to 10% and 20%, respectively, except for transitions involving strongly mixed
levels. Radiative and Auger dampings have been taken into account in the
calculation of photoabsorption cross sections in the K-threshold region,
leading to overlapping lorentzian shaped resonances of constant widths that
cause edge smearing. The behavior of the improved opacities in this region has
been studied with the XSTAR modelling code using simple constant density slab
models, and is displayed for a range of ionization parameters.
","[{""version"":""v1"",""created"":""Sat, 13 Nov 2004 21:16:05 GMT""},{""version"":""v2"",""created"":""Tue, 18 Jan 2005 17:51:08 GMT""}]","2009-11-10"
"astro-ph/0411375","Samuel Boissier","S. Boissier, A. Gil de Paz, B.F. Madore, A. Boselli, V. Buat, D.
  Burgarella, P.G. Friedman, T.A. Barlow, L. Bianchi, Y.-I. Byun, J. Donas, K.
  Forster, T.M. Heckman, P.N. Jelinsky, Y.-W. Lee, R.F. Malina, D.C. Martin, B.
  Milliard, P. Morrissey, S.G. Neff, R.M. Rich, D. Schiminovich, O.H.W.
  Siegmund, T. Small, A.S. Szalay, Barry Y. Welsh, and T.K. Wyder","Extinction radial profiles of M83 from GALEX UV imaging","This paper will be published as part of the Galaxy Evolution Explorer
  (GALEX) Astrophysical Journal Letters Special Issue. Links to the full set of
  papers will be available at http://www.galex.caltech.edu/PUBLICATIONS/ after
  November 22, 2004. A high resolution version of figure 1 is available at
  http://www.ociw.edu/~boissier/M83/fig1.ps",,"10.1086/423668",,"astro-ph",,"  We use the far-UV (FUV) and near-UV (NUV) images of M83 obtained by GALEX to
compute the radial profile of the UV spectral slope in the star forming disk.
We briefly present a model of its chemical evolution which allows us to obtain
realistic intrinsic properties of the stellar populations. Using corollary
data, we also compute the profiles of H-alpha/H-beta and of the total IR (TIR)
to FUV ratio. Both data and model are used to estimate and compare the
extinction gradients at the FUV wavelength obtained from these various
indicators. We discuss the implications for the determination of the star
formation rate.
","[{""version"":""v1"",""created"":""Sun, 14 Nov 2004 00:12:19 GMT""}]","2009-11-10"
"astro-ph/0411376","Benjamin M. Gold","Benjamin Gold","Limits of dark energy measurements from CMB lensing-ISW-galaxy count
  correlations","6 pages, 5 figures. Accepted by PRD, changes to fiducial model and
  other model details, errors in figures 4 and 5 fixed, references added","Phys.Rev. D71 (2005) 063522","10.1103/PhysRevD.71.063522",,"astro-ph",,"  I discuss several issues that arise when trying to constrain the dark energy
equation of state using correlations of the integrated Sachs-Wolfe effect with
galaxy counts and lensing of the cosmic microwave background. These techniques
are complementary to others such as galaxy shear surveys, and can use data that
will already be obtained from currently planned observations. In regimes where
cosmic variance and shot noise are the dominant sources of error, constraints
could be made on the mean equation of state to within 0.33 and its first
derivative to within 1.0. Perhaps more interesting is that the determination of
dark energy parameters by these types of experiments depends strongly on the
presence or absence of perturbations in the dark energy fluid.
","[{""version"":""v1"",""created"":""Sun, 14 Nov 2004 01:55:24 GMT""},{""version"":""v2"",""created"":""Thu, 10 Mar 2005 19:22:51 GMT""}]","2009-11-10"
"astro-ph/0411377","Michael H. Montgomery","M. H. Montgomery (University of Texas at Austin)","White Dwarf Light Curves: Constraining Convection and Mode
  Identification Using Non-sinusoidal Light Curves","6 pages, 3 figures, Proc. 14th European Workshop on White Dwarfs",,,,"astro-ph",,"  In this paper we show how the formalism of Wu & Goldreich developed for
weakly nonlinear white dwarf pulsations can be extended to the fully nonlinear
case. Due to the computational simplification this affords over the simulations
of Brickhill (1992) and Ising & Koester (2001), we are able to obtain the first
ever fits of observed light curves. These fits allow us to obtain not only mode
identifications but also to constrain the average depth of the convection zone
and its sensitivity to changes in effective temperature. We are thus able to
probe the fundamental physics of convection in these objects.
","[{""version"":""v1"",""created"":""Sun, 14 Nov 2004 03:12:36 GMT""}]","2007-05-23"
"astro-ph/0411378","Zdenka Kuncic","Z. Kuncic (USyd), K. Wu (MSSL), J. G. Cullen (ADI)","Compton Scattering of Fe K\alpha Lines from Accreting White Dwarfs","7 pages, 3 figs, LaTeX, accepted by PASA",,"10.1071/AS04071",,"astro-ph",,"  Compton scattering in the bulk accretion flow of the accretion column in
magnetic cataclysmic variables (mCVs) can significantly shift photon energies
in the X-ray emission lines resulting from accretion shocks. In particular,
Compton recoil can potentially broaden the 6.7 and 6.97 keV Fe K$\alpha$
emission lines produced in the post-shock region, and contaminate the
fluorescent 6.4 keV neutral Fe K$\alpha$ line reflected off the white dwarf
surface. We present nonlinear Monte Carlo simulations demonstrating these
effects, and we discuss the interpretation of observed Fe K$\alpha$ linewidths
in mCVs in light of these new results. The implications for other accreting
compact objects are also discussed.
","[{""version"":""v1"",""created"":""Sun, 14 Nov 2004 08:54:59 GMT""}]","2009-11-10"
"astro-ph/0411379","Volker Springel","Volker Springel (MPA), Lars Hernquist (Harvard)","Formation of a spiral galaxy in a major merger","submitted to ApJL, 4 figures","Astrophys.J.622:L9-L12,2005","10.1086/429486",,"astro-ph",,"  We use numerical simulations to examine the structure of merger remnants
resulting from collisions of gas-rich spiral galaxies. When the gas fraction of
the progenitors is small, the remnants structurally and kinematically resemble
elliptical galaxies, in agreement with earlier work. However, if the progenitor
disks are gas-dominated, new types of outcomes are possible. In fact, we show
that a prominent disk may survive in certain cases. To illustrate this
scenario, we analyze an extreme example with progenitor galaxies consisting of
dark matter halos, pure gas disks, and no bulges, as might be appropriate for
mergers at high redshifts. While rapid star formation triggered by tidal
torques during the merger forms a central, rotating bulge in the remnant, not
all the gas is consumed in the burst. The remaining gas cools very quickly and
settles into an extended star-forming disk, yielding an object similar to a
spiral galaxy, and not an early type galaxy. This is contrary to the usual view
that major mergers invariably destroy disks. The morphological evolution of
galaxies can therefore be more complicated than often assumed, and in
particular, theoretical constraints based on the fragility of spiral disks need
to be reevaluated.
","[{""version"":""v1"",""created"":""Sun, 14 Nov 2004 09:56:03 GMT""},{""version"":""v2"",""created"":""Tue, 16 Nov 2004 17:13:28 GMT""}]","2009-11-10"
"astro-ph/0411380","Gerard A. Kriss","Gerard A. Kriss","FUSE and the Astrophysics of AGN and QSOs","10 pages, 10 figures. Invited review paper to appear in the
  proceedings of the conference ""Astrophysics in the Far Ultraviolet: Five
  Years of Discovery with FUSE"", ASP Conf. Series, ed. G. Sonneborn, H. W. Moos
  and B.-G. Andersson",,,,"astro-ph",,"  The high spectral resolution and sensitivity of FUSE have enabled
far-ultraviolet studies of AGN and QSOs that are a natural complement to
observations using HST, Chandra, and XMM-Newton. Through synergistic use of the
large sample of nearby AGN that serve as background probes of gas in the
Galactic halo and the ISM, the FUSE PI team has observed a large number
(approaching 100) of the nearest and brightest AGN. In addition to emission
from O VI, we identify emission lines due to C III, N III, S IV, and He II in
many of the Type-1 AGN. More than half of the Type 1 objects also show
intrinsic absorption by the O VI doublet as well as C IV absorption and
evidence of a soft X-ray warm absorber. Guest investigators have successfully
coordinated FUSE observations of bright AGN with simultaneous HST and X-ray
observations. These have contributed greatly to our understanding of the UV and
X-ray absoring gas in AGN as either a wind from the accretion disk, or a
thermally driven wind from the obscuring torus.
","[{""version"":""v1"",""created"":""Sun, 14 Nov 2004 15:03:27 GMT""}]","2007-05-23"
"astro-ph/0411381","Yuri V. Stenkin","A.L.Tsyabuk, R.A.Mukhamedshin and Yu.V.Stenkin","Search for Aligned Events in Muon Groups Measured by BUST","4 pages, 4 figures. Talk at XIII ISVHECRI, 2004, Pylos, Greece",,,,"astro-ph",,"  A search for aligned events has been done throughout the muon groups events
measured by Baksan Underground Scintillation Telescope (BUST) during a period
of 7.7 years. Only groups of multiplicity $>3$ for muon threshold energy equal
to 0.85 TeV were selected for the analysis. A distribution of the events on
alignment parameter $\lambda$ has been obtained and compared with the results
of Monte-Carlo simulation made for this experiment. The upper limit for aligned
muon event flux as low as $5.3\cdot10^{-15}$ $cm^{-2} sec^{-1} sr^{-1}$ is
given.
","[{""version"":""v1"",""created"":""Sun, 14 Nov 2004 15:24:59 GMT""}]","2007-05-23"
"cond-mat/0411363","Shehzaad Kaka","Shehzaad Kaka, Matthew Pufall, William Rippard, Thomas Silva, Stephen
  Russek, Jordan Katine, Matthew Carey","Spin transfer switching of spin valve nanopillars using nanosecond
  pulsed currents",,,"10.1016/j.jmmm.2004.09.095",,"cond-mat.other cond-mat.str-el",,"  Spin valve nanopillars are reversed via the mechanism of spin momentum
transfer using current pulses applied perpendicular to the film plane of the
device. The applied pulses were varied in amplitude from 1.8 mA to 7.8 mA, and
varied in duration within the range of 100 ps to 200 ns. The probability of
device reversal is measured as a function of the pulse duration for each pulse
amplitude. The reciprocal pulse duration required for 95% reversal probability
is linearly related to the pulse current amplitude for currents exceeding 1.9
mA. For this device, 1.9 mA marks the crossover between dynamic reversal at
larger currents and reversal by thermal activation for smaller currents.
","[{""version"":""v1"",""created"":""Sat, 13 Nov 2004 22:31:37 GMT""}]","2009-11-10"
