"astro-ph/0411100","Elena Terlevich","Glenda Denicolo (1), Roberto Terlevich (2), Elena Terlevich (2),
  Duncan Forbes (3), Alejandro Terlevich (4), Luis Carrasco (2) ((1) Institute
  of Astronomy Madingley Road Cambridge UK, (2) INAOE Puebla Mexico, (3) Centre
  for Astrophysics and Supercomputing Swinburne University Australia, (4)
  School of Physics and Astronomy University of Birmingham UK)","Group, field and isolated early-type galaxies I. Observations and
  nuclear data","Accepted for publication in the MNRAS","Mon.Not.Roy.Astron.Soc. 356 (2005) 1440-1465","10.1111/j.1365-2966.2005.08583.x",,"astro-ph",,"  This is the first paper of a series on the investigation of stellar
population properties and galaxy evolution of an observationally homogeneous
sample of early-type galaxies in groups, field and isolated galaxies. We
present high S/N long-slit spectroscopy of 86 nearby elliptical and S0
galaxies. 8 of them are isolated, selected according to a rigorous criterion.
This survey has the advantage of covering a larger wavelength range than
normally found in the literature, including [OIII]5007 and Halpha, both
important for emission correction. Among the 86 galaxies with S/N>15 (per
resolution element, for r_e/8 central aperture), 57 have their Hbeta-index
corrected for emission, average correction is 0.190A in Hbeta; 42 galaxies
reveal [OIII]5007 emission, of which 16 also show obvious Halpha emission. Most
of the galaxies in the sample do not show obvious signs of disturbances nor
tidal features in the morphologies, although 11 belong to the Arp catalogue of
peculiar galaxies; only 3 of them (NGC750, NGC751, NGC3226) seem to be strongly
interacting. We present the measurement of 25 central line-strength indices
calibrated to the Lick/IDS system. Kinematic information is obtained for the
sample. We analyse the line-strength index vs velocity dispersion relations for
our sample of mainly low density environment galaxies, and compare the slope of
the relations with cluster galaxies from the literature. Our main findings are
that the index-sigma_0 relations presented for low-density regions are not
significantly different from those of cluster E/S0s. The slope of the
index-sigma_0 relations does not seem to change for early-type galaxies of
different environmental densities, but the scatter of the relations seems
larger for group, field and isolated galaxies than for cluster galaxies.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 16:00:26 GMT""}]","2009-11-10"
"astro-ph/0411115","Alan Roy","A.L. Roy, W.M. Goss, Niruj R. Mohan, T. Oosterloo, and K.R.
  Anantharamaiah","Radio Recombination Lines from Starbursts: NGC 3256, NGC 4945 and the
  Circinus Galaxy","6 pages, to appear in ""Proc 331. Heraeus Seminar: The Evolution of
  Starbursts"", Bad Honnef, Germany, Aug 16 - 20, 2004, Eds: S. Huettemeister,
  S. Aalto, D.J. Bomans, and E. Manthey",,"10.1063/1.2034998",,"astro-ph",,"  A renewed attempt to detect radio recombination lines from external galaxies
has resulted in the measurement of lines from several bright starburst
galaxies. The lines are produced by hydrogen ionized by young, high-mass stars
and are diagnostic of the conditions and gas dynamics in the starburst regions
without problems of dust obscuration. We present here detections of the lines
H91alpha and H92alpha near 8.6 GHz from the starburst nuclei in NGC 3256, NGC
4945, and the Circinus galaxy using the ATCA and VLA. Modelling the line
emitting region as a collection of H II regions, we derive the required number
of H II regions, their temperature, density, and distribution.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 16:25:49 GMT""}]","2009-11-10"
"astro-ph/0411116","Zanotti Olindo","O. Zanotti, J. A. Font, L. Rezzolla, P. J. Montero","Dynamics of oscillating relativistic tori around Kerr black holes","12 pages, 7 figures, accepted for publication by MNRAS","Mon.Not.Roy.Astron.Soc. 356 (2005) 1371-1382","10.1111/j.1365-2966.2004.08567.x",,"astro-ph gr-qc",,"  We present a comprehensive numerical study of the dynamics of relativistic
axisymmetric accretion tori with a power-law distribution of specific angular
momentum orbiting in the background spacetime of a Kerr black hole. By
combining general relativistic hydrodynamics simulations with a linear
perturbative approach we investigate the main dynamical properties of these
objects over a large parameter space. The astrophysical implications of our
results extend and improve two interesting results that have been recently
reported in the literature. Firstly, the induced quasi-periodic variation of
the mass quadrupole moment makes relativistic tori of nuclear matter densities,
as those formed during the last stages of binary neutron star mergers,
promising sources of gravitational radiation, potentially detectable by
interferometric instruments. Secondly, $p$-mode oscillations in relativistic
tori of low rest-mass densities could be used to explain high frequency
quasi-periodic oscillations observed in X-ray binaries containing a black hole
candidate under conditions more generic than those considered so far.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 16:36:07 GMT""}]","2009-11-10"
"astro-ph/0411117","Eiichi Egami","E. Egami (1), J.-P. Kneib (2,3), G. H. Rieke (1), R. S. Ellis (3), J.
  Richard (2,3), J. Rigby (1), C. Papovich (1), D. Stark (3), M. R. Santos (4),
  J.-S. Huang (5), H. Dole (1), E. Le Floc'h (1), and P. G. Perez-Gonzalez (1)
  ((1) Univ. of Arizona, (2) Observatoire Midi-Pyrenees, (3) Caltech, (4) IoA,
  (5) CfA)","Spitzer and Hubble Constraints on the Physical Properties of the z~7
  Galaxy Strongly Lensed by Abell 2218","11 pages, 2 figures, 2 tables; Accepted for publication in ApJL","Astrophys.J. 618 (2004) L5-L8","10.1086/427550",,"astro-ph",,"  We report the detection of a z~7 galaxy strongly lensed by the massive galaxy
cluster Abell 2218 (z=0.175) at 3.6 and 4.5 um using the Spitzer Observatory
and at 1.1 um using the Hubble Space Telescope. The new data indicate a refined
photometric redshift in the range of 6.6-6.8 depending on the presence of
Ly-alpha emission. The spectral energy distribution is consistent with having a
significant Balmer break, suggesting that the galaxy is in the poststarburst
stage with an age of at least ~50 Myr and quite possibly a few hundred Myr.
This suggests the possibility that a mature stellar population is already in
place at such a high redshift. Compared with typical Lyman break galaxies at
z~3-4, the stellar mass is an order of magnitude smaller (~10^{9} Msun), but
the specific star formation rate (star formation rate/M_{star}) is similarly
large (> 10^{-9} yr^{-1}), indicating equally vigorous star-forming activity.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 19:14:32 GMT""},{""version"":""v2"",""created"":""Thu, 18 Nov 2004 20:48:17 GMT""}]","2009-11-10"
"astro-ph/0411118","James A. Rose","James A. Rose, Nobuo Arimoto, Nelson Caldwell, Ricardo P. Schiavon,
  Alexandre Vazdekis, and Yoshihiko Yamada","Radial Age and Metal Abundance Gradients in the Stellar Content of M32","25 pages, 14 figures, 3 tables, accepted for publication in the
  Astronomical Journal",,"10.1086/427136",,"astro-ph",,"  We present long-slit spectroscopy of the elliptical galaxy M32, obtained with
the 8-m Subaru telescope at Mauna Kea, the 1.5-m Tillinghast telescope at the
F. L. Whipple Observatory, and the 4-m Mayall telescope at the Kitt Peak
National Observatory. The spectra cover the Lick index red spectral region as
well as higher order Balmer lines in the blue. Spectra have been taken with the
slit off-set from the nucleus to avoid scattered light contamination from the
bright nucleus of M32. An analysis of numerous absorption features,
particularly involving the H$\gamma$ and H$\beta$ Balmer lines, reveals that
systematic radial trends are evident in the integrated spectrum of M32.
Population synthesis models indicate a radial change in both the age and
chemical composition of the light-weighted mean stellar population in M32, from
the nucleus out to 33"", i.e., approximately 1.0 effective radius, R_e.
Specifically, the light-weighted mean stellar population at 1 R_e is older, by
\~3 Gyr, and more metal-poor, by ~-0.25 dex in [Fe/H], t han the central value
of ~4 Gyr and [Fe/H]~0.0. We show that this apparent population trend cannot be
attributed to a varying contribution from either hot stars or emission line
contamination. The increase in age and decrease in metal-abundance with radius
are sufficiently well-matched to explain the flat radial color profiles
previously observed in M32. In addition, the ratio of Mg to Fe abundance,
[Mg/Fe], increases from ~-0.25 in the nucleus to ~-0.08 at 1 R_e. Finally, we
find spuriously pronounced line strength gradients in the Mayall data that are
an artifact of scattered light from the bright nucleus. Scattered light issues
may explain the lack of consistency among previously published studies of
radial line strength gradients in M32.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 20:21:24 GMT""}]","2009-11-10"
"astro-ph/0411119","Francesca Bacciotti","Jens Woitas (1), Francesca Bacciotti (2), Thomas P. Ray (3),
  Alessandro Marconi (2), Deirdre Coffey (3) and Jochen Eisloeffel (1) ((1)
  Thueringer Landessternwarte Tautenburg, (2) INAF-Osservatorio Astrofisico di
  Arcetri, (3) Dublin Institute for Advanced Studies)","Jet rotation: launching region, angular momentum balance and magnetic
  properties in the bipolar outflow from RW Aur","13 pages, 6 figures. Accepted for publication in A&A",,"10.1051/0004-6361:20034439",,"astro-ph",,"  Using STIS on board the HST we have obtained a spectroscopic map of the
bipolar jet from RW Aur. We find signatures of rotation within the first 300 AU
of the jet (1.''5 from RW Aur). Both lobes rotate in the same direction (i.e.
with different helicities). Toroidal velocities are in the range 5 - 30 km/s at
20 (30) AU from the symmetry axis in the blueshifted (redshifted) lobe, in line
with other STIS observations and with theoretical simulations. The sense of
rotation is anti-clockwise looking from the tip of the blue lobe down to the
star. Rotation is more evident in the [OI] and [NII] lines and at the largest
sampled distance from the axis. We derive that the mass ejected in the observed
part of the outflow is accelerated from a region in the disk within about 0.5
(1.6) AU from the star for the blue (red) lobe. We estimate that the angular
momentum transport rate of the jet can be two thirds or more of the estimated
rate transported through the relevant portion of the disk. The magnetic lever
arm (ratio rA/r0 between the Alfv`en and footpoint radii) is between 3.5 and
4.6 (accuracy 20-25%), or, the ejection index $\xi$ = d ln($\dot{M}_acc$) / d r
is in the range 0.025 - 0.046 (same accuracy).These values are in the range
predicted by the models, and suggest that some heating must be provided at the
base of the flow. We also derive the ratio B_phi / B_p of the toroidal and
poloidal components of the magnetic field at the observed location. B_phi / B_p
= 3.8 +- 1.1 at 30 AU from the axis in the red lobe and -8.9 +- 2.7 at 20 AU
from the axis in the blue lobe. The toroidal component is dominant, as
predicted by magnetic collimation models.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 17:09:53 GMT""}]","2009-11-10"
"astro-ph/0411120","Greg Madsen","R. J. Reynolds, V. Chaudhary, G.J. Madsen, & L.M. Haffner (UW -
  Madison)","Unresolved H-Alpha Enhancements at High Galactic Latitude in the WHAM
  Sky Survey Maps","22 pages, 8 figures, 2 tables, to appear in Feb. 2005 AJ",,"10.1086/427135",,"astro-ph",,"  We have identified 85 regions of enhanced H-Alpha emission at |b| > 10
degrees subtending approximately 1 degree or less on the Wisconsin H-Alpha
Mapper (WHAM) sky survey. These high latitude ``WHAM point sources'' have
H-Alpha fluxes of 10^{-11} to 10^{-9} erg cm^-2 s^-1, radial velocities within
about 70 km/s of the LSR, and line widths that range from less than 20 km/s to
about 80 km/s (FWHM). Twenty nine of these enhancements are not identified with
either cataloged nebulae or hot stars and appear to have kinematic properties
that differ from those observed for planetary nebulae. Another 14 enhancements
are near hot evolved low mass stars that had no previously reported detections
of associated nebulosity. The remainder of the enhancements are cataloged
planetary nebulae and small, high latitude H II regions surrounding massive O
and early B stars.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 17:28:00 GMT""}]","2009-11-10"
"astro-ph/0411121","Timothy P. Sasseen","M. Hurwitz (Space Sciences Laboratory, UC Berkeley), T. P. Sasseen (UC
  Santa Barbara), M. M. Sirk (Space Sciences Laboratory, UC Berkeley)","Observations of Diffuse EUV Emission with the Cosmic Hot Interstellar
  Plasma Spectrometer (CHIPS)","13 pages, 4 figures, 1 table","Astrophys.J. 623 (2005) 911-916","10.1086/428446",,"astro-ph",,"  The Cosmic Hot Interstellar Plasma Spectrometer (CHIPS) was designed to study
diffuse emission from hot gas in the local interstellar cavity in the
wavelength range 90 - 265 A. Between launch in January 2003 and early 2004, the
instrument was operated in narrow-slit mode, achieving a peak spectral
resolution of about 1.4 A FWHM. Observations were carried out preferentially at
high galactic latitudes; weighted by observing time, the mean absolute value of
the galactic latitude for all narrow-slit observations combined is about 45
degrees. The total integration time is about 13.2 Msec (74% day, 26% night). In
the context of a standard collisional ionization equilibrium plasma model, the
CHIPS data set tight constraints on the emission measure at temperatures
between 10^{5.55} K and 10^{6.4} K. At 10^{6.0} K, the 95% upper limit on the
emission measure is about 0.0004 cm^{-6} pc for solar abundance plasma with
foreground neutral hydrogen column of 2 x 10^{18} cm^{-2}. This constraint,
derived primarily from limits on the extreme ultraviolet emission lines of
highly ionized iron, is well below the range for the local hot bubble estimated
previously from soft X-ray studies. To support the emission measures inferred
previously from X-ray data would require depletions much higher than the
moderate values reported previously for hot gas.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 18:01:46 GMT""}]","2009-11-10"
"astro-ph/0411122","John Ruhl","SPT Collaboration: J. E. Ruhl, P. A. R. Ade, J. E. Carlstrom, H. M.
  Cho, T. Crawford, M. Dobbs, C. H. Greer, N. W. Halverson, W. L. Holzapfel, T.
  M. Lantin, A. T. Lee, J. Leong, E. M. Leitch, W. Lu, M. Lueker, J. Mehl, S.
  S. Meyer, J. J. Mohr, S. Padin, T. Plagge, C. Pryke, D. Schwan, M. K. Sharp,
  M. C. Runyan, H. Spieler, Z. Staniszewski and A. A. Stark","The South Pole Telescope","Written prior to SPIE conference, June 21-25, 2004. 19 pages, 13
  figures. Also available (with higher resolution figures) at
  http://spt.uchicago.edu/","Proc.SPIE Int.Soc.Opt.Eng.5498:11,2004","10.1117/12.552473",,"astro-ph",,"  A new 10 meter diameter telescope is being constructed for deployment at the
NSF South Pole research station. The telescope is designed for conducting
large-area millimeter and sub-millimeter wave surveys of faint, low contrast
emission, as required to map primary and secondary anisotropies in the cosmic
microwave background. To achieve the required sensitivity and resolution, the
telescope design employs an off-axis primary with a 10m diameter clear
aperture. The full aperture and the associated optics will have a combined
surface accuracy of better than 20 microns rms to allow precision operation in
the submillimeter atmospheric windows. The telescope will be surrounded with a
large reflecting ground screen to reduce sensitivity to thermal emission from
the ground and local interference. The optics of the telescope will support a
square degree field of view at 2mm wavelength and will feed a new 1000-element
micro-lithographed planar bolometric array with superconducting transition-edge
sensors and frequency-multiplexed readouts. The first key project will be to
conduct a survey over approximately 4000 degrees for galaxy clusters using the
Sunyaev-Zel'dovich Effect. This survey should find many thousands of clusters
with a mass selection criteria that is remarkably uniform with redshift. Armed
with redshifts obtained from optical and infrared follow-up observations, it is
expected that the survey will enable significant constraints to be placed on
the equation of state of the dark energy.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 18:26:21 GMT""}]","2011-05-12"
"astro-ph/0411123","Christopher O'Dea","C. P. O'Dea, J. Gallimore, C. Stanghellini, S. A. Baum, J. M. Jackson","A Search for Molecular Gas in GHz Peaked Spectrum Radio Sources",,,"10.1086/427133",,"astro-ph",,"  We present searches for molecular gas (CO, OH, CS, and Ammonia) in six GHz
Peaked Spectrum (GPS) radio sources. We do not detect gas in any source and
place upper limits on the mass of molecular gas which are generally in the
range 1E9 to a few times 1E10 solar masses. These limits are consistent with
the following interpretations: (1) GPS sources do not require very dense gas in
their hosts, and (2) The GPS sources are unlikely to be confined by dense gas
and will evolve to become larger radio sources.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 18:10:56 GMT""}]","2009-11-10"
"astro-ph/0411124","Oliver Winkler","S. Hofmann and O. Winkler","The Spectrum of Fluctuations in Singularity-free Inflationary Quantum
  Cosmology","4 pages, 2 figures, substantially revised version with improved
  results",,,,"astro-ph gr-qc hep-th",,"  We calculate the power spectrum of vacuum fluctuations of a generic scalar
field in a quantum cosmological setting that is manifestly singularity-free.
The power spectrum is given in terms of the usual scale invariant spectrum plus
scale dependent corrections. These are induced by well-defined quantum
fluctuations of de Sitter spacetime, resulting in a modified dispersion
relation for the scalar field. The leading correction turns out to be
proportional to the ratio of Hubble scale and Planck Mass. The maximal relative
change in the spectrum is on the ten percent level and might be observable with
future CMB experiments.
","[{""version"":""v1"",""created"":""Thu, 4 Nov 2004 18:12:40 GMT""},{""version"":""v2"",""created"":""Mon, 28 Nov 2005 17:12:37 GMT""}]","2007-05-23"
