"astro-ph/0412626","Roman Scoccimarro","Emiliano Sefusatti and Roman Scoccimarro","Galaxy Bias and Halo-Occupation Numbers from Large-Scale Clustering","16 pages, 9 figures","Phys.Rev.D71:063001,2005","10.1103/PhysRevD.71.063001",,"astro-ph",,"  We show that current surveys have at least as much signal to noise in
higher-order statistics as in the power spectrum at weakly nonlinear scales. We
discuss how one can use this information to determine the mean of the galaxy
halo occupation distribution (HOD) using only large-scale information, through
galaxy bias parameters determined from the galaxy bispectrum and trispectrum.
After introducing an averaged, reasonably fast to evaluate, trispectrum
estimator, we show that the expected errors on linear and quadratic bias
parameters can be reduced by at least 20-40%. Also, the inclusion of the
trispectrum information, which is sensitive to ""three-dimensionality"" of
structures, helps significantly in constraining the mass dependence of the HOD
mean. Our approach depends only on adequate modeling of the abundance and
large-scale clustering of halos and thus is independent of details of how
galaxies are distributed within halos. This provides a consistency check on the
traditional approach of using two-point statistics down to small scales, which
necessarily makes more assumptions. We present a detailed forecast of how well
our approach can be carried out in the case of the SDSS.
","[{""version"":""v1"",""created"":""Sun, 26 Dec 2004 04:50:26 GMT""}]","2011-05-12"
"astro-ph/0412627","Ali Dariush","S. M. Zabihinpoor, A. Dariush, N. Riazi","Photometric Observation And Period Study of GO Cygni","12 pages, 6 figures, 4 tables, submitted to Ap&SS","Astrophys.Space Sci. 302 (2006) 27-33","10.1007/s10509-005-9001-z",,"astro-ph",,"  Photometric observations of GO Cyg were performed during the July-October
2002, in B and V bands of Johnson system. Based on Wilson's model, the light
curve analysis were carried out to find the photometric elements of the system.
The O-C diagram which is based on new observed times of minima suggests a
negative rate of period variation (dP/dt<0) for the system.
","[{""version"":""v1"",""created"":""Sun, 26 Dec 2004 07:34:49 GMT""},{""version"":""v2"",""created"":""Thu, 20 Jan 2005 10:25:24 GMT""},{""version"":""v3"",""created"":""Sun, 7 Aug 2005 11:51:12 GMT""}]","2009-11-10"
"astro-ph/0412629","Lawrence Rudnick","Lawrence Rudnick","Observing Magnetic Fields on Large Scales","To be published in JKAS, from proceedings of the 3rd Korean
  Astrophysics Workshop, 16-20 Aug., 2004, ""International Conference on Cosmic
  Rays and Magnetic Fields in Large Scale Structure."" 7 pages, 7 color figures",,"10.5303/JKAS.2004.37.5.329",,"astro-ph",,"  Observations of magnetic fields on scales up to several Mpc are important for
understanding cluster and large-scale structure evolution. Our current census
of such structures is heavily biased -- towards fields of several microG,
towards fields in deep potential wells, and towards high inferred field
strengths in cooling flow and other clusters from improper analysis of rotation
measure data. After reviewing these biases, I show some recent results on two
relics that are powered in very different ways. I describe new investigations
that are now uncovering weak diffuse fields in the outskirts of clusters and
other low density environments, and the good prospects for further progress.
","[{""version"":""v1"",""created"":""Sun, 26 Dec 2004 13:50:50 GMT""}]","2015-06-24"
"cond-mat/0412689","Alexei D. Kiselev","A.D. Kiselev, T.J. Sluckin","Twist of cholesteric liquid crystal cells: stability of helical
  structures and anchoring energy effects","uses revtex4, 23 pages, 8 figures","Physical Review E 71, 031704 (2005)","10.1103/PhysRevE.71.031704",,"cond-mat.soft",,"  We consider helical configurations of a cholesteric liquid crystal (CLC)
sandwiched between two substrates with homogeneous director orientation favored
at both confining plates. We study the CLC twist wavenumber $q$ characterizing
the helical structures in relation to the free twisting number $q_0$ which
determines the equilibrium value of CLC pitch, $P_0=2\pi/q_0$. We investigate
the instability mechanism underlying transitions between helical structures
with different spiral half-turn numbers. Stability analysis shows that for
equal finite anchoring strengths this mechanism can be dominated by in-plane
director fluctuations. In this case the metastable helical configurations are
separated by the energy barriers and the transitions can be described as the
director slippage through these barriers. We extend our analysis to the case of
an asymmetric CLC cell in which the anchoring strengths at the two substrates
are different. The asymmetry introduces two qualitatively novel effects: (a)
the intervals of twist wavenumbers representing locally stable configurations
with adjacent helix half-turn numbers are now separated by the instability
gaps; and (b) sufficiently large asymmetry, when the difference between
azimuthal anchoring extrapolation lengths exceeds the thickness of the cell,
will suppress the jump-like behaviour of the twist wavenumber.
","[{""version"":""v1"",""created"":""Sun, 26 Dec 2004 00:06:52 GMT""}]","2009-11-10"
"hep-ex/0412068","Stephen L. Olsen","Stephen L. Olsen","New Particles from Belle","10 pages 12 figures. Invited talk at the 1st meeting of the APS
  Topical Group on Hadronic Physics, Fermilab, October 24-26, 2004; revised to
  correct some references","J.Phys.Conf.Ser.9:22-31,2005","10.1088/1742-6596/9/1/003",,"hep-ex",,"  I report recent results on hidden charm spectroscopy from Belle. These
include: observation of a near-threshold enhancement in the omega-J/psi
invariant mass distribution for exclusive B-->K omega J/psi decays; evidence
for the decay X(3872)-->pi+pi-pi0 J/psi, where the pi+pi-pi0 invariant mass
distribution has a strong peak between 750 MeV and the kinematic limit of 775
MeV, suggesting that the process is dominated by the sub-threshold decay
X-->omega J/psi; and the observation of a peak near 3940 MeV in the J/psi
recoil mass spectrum for the inclusive continuum process e+e- --> J/psi X. The
results are based on a study of a 287 fb-1 sample of e+e- annihilation data
collected at center- of-mass energies around the Upsilon(4S) in the Belle
detector at the KEKB collider.
","[{""version"":""v1"",""created"":""Sat, 25 Dec 2004 21:12:02 GMT""},{""version"":""v2"",""created"":""Fri, 7 Jan 2005 03:29:02 GMT""}]","2010-02-18"
"hep-ph/0412380","Alexander Andrianov","A.A. Andrianov (1), D. Espriu (2), A. Prats (2) ((1) St.Petersburg
  State University & INFN, Bologna, (2) Departament d'ECM, Universitat de
  Barcelona)","Stringification of Chiral Dynamics: Wess-Zumino interaction","5 pages, misprints removed, Talks at the 1th Workshop on Hadron
  Structure and QCD, 18-22.May 2004, St.Petersburg, Russia, at the Bogolubov
  Conference on Problems of Theoretical and Mathematical Physics, 2-6.September
  2004, Dubna, Russia and at the 6th Conference on Quark Confinement and the
  Hadron Spectrum, 21-25.September 2004, Villasimius, Sardegna, Italy","AIP Conf.Proc.756:302-304,2005","10.1063/1.1920974",,"hep-ph hep-th nucl-th",,"  The QCD hadronic string is supplemented with the reparameterization-invariant
boundary interaction to background chiral fields associated with pions in a way
compatible with the conformal symmetry. It allows the full reconstruction of
the P-even part of the Chiral Lagrangian in a good agreement with the
phenomenology of P-even meson interactions. The modification of boundary
interaction necessary to induce the parity-odd Chiral Dynamics (WZW action) is
outlined.
","[{""version"":""v1"",""created"":""Sat, 25 Dec 2004 17:28:46 GMT""},{""version"":""v2"",""created"":""Wed, 5 Jan 2005 16:30:11 GMT""}]","2010-03-04"
"hep-ph/0412381","Jungil Lee","Daekyoung Kang, Jong-Wan Lee, Jungil Lee (Korea U), Taewon Kim
  (KAIST), Pyungwon Ko (KIAS)","Color-evaporation-model calculation of e^+ e^- -> J/psi+cc-bar+X at
  root-s=10.6 GeV","8 pages, 3 figures, text improved, version published in Physical
  Review D","Phys.Rev. D71 (2005) 094019","10.1103/PhysRevD.71.094019",,"hep-ph",,"  Measurements by the Belle Collaboration of the cross section for inclusive
J/psi production in e^+e^- annihilation have been a serious challenge to
current heavy-quarkonium theory. Especially, the measured cross sections for
exclusive J/psi+eta_c and inclusive J/psi+cc-bar+X differ from nonrelativistic
QCD predictions by an order of magnitude. In order to check if other available
alternative theory can resolve such a large discrepancy, we calculate the cross
section for inclusive J/psi+cc-bar+X based on the color-evaporation model. As a
phenomenological model, the color-evaporation model is still employed to
predict cross sections for inclusive quarkonium production in various
processes. Our results show that the color-evaporation-model prediction is even
smaller than the nonrelativistic QCD prediction by an order of magnitude. The
resultant color-evaporation-model prediction for J/psi+cc-bar+X fraction in the
inclusive J/psi production cross section is 0.049, while the empirical value
measured by the Belle Collaboration is 0.82.
","[{""version"":""v1"",""created"":""Sun, 26 Dec 2004 04:55:47 GMT""},{""version"":""v2"",""created"":""Wed, 18 May 2005 04:19:19 GMT""}]","2009-11-10"
"hep-ph/0412382","Hiroaki Abuki","H. Abuki, M. Kitazawa and T. Kunihiro","How do chiral condensates affect color superconducting quark matter
  under charge neutrality constraints?","7 pages, 5 figures, Fig.3 is added for a discussion on the
  disappearance of the gapless CFL","Phys.Lett. B615 (2005) 102-110","10.1016/j.physletb.2005.04.017",,"hep-ph cond-mat.supr-con nucl-th",,"  We investigate the effects of the dynamical formation of the chiral
condensates on color superconducting phases under the electric and color
neutrality constraints at vanishing temperature. We shall show that the phase
appearing next to the color-flavor-locked (CFL) phase down in density depends
on the strength of the diquark coupling. In particular, the gapless CFL (gCFL)
phase is realized only in a weak coupling regime. We give a qualitative
argument on why the gCFL phase in the weak coupling region is replaced by some
other phases in the strong coupling, once the competition between dynamical
chiral symmetry breaking and the Cooper pair formation is taken into account.
","[{""version"":""v1"",""created"":""Sun, 26 Dec 2004 09:31:00 GMT""},{""version"":""v2"",""created"":""Tue, 12 Apr 2005 08:08:29 GMT""}]","2009-11-10"
"hep-ph/0412383","Guey-Lin Lin","Fei-Fan Lee and Guey-Lin Lin","A semi-analytic calculation on the atmospheric tau neutrino flux in the
  GeV to TeV energy range","Revtex, 30 pages (including 13 figures); paper expanded and title
  slightly changed, to appear in Astroparticle Physics","Astropart.Phys.25:64-73,2006","10.1016/j.astropartphys.2005.11.003",,"hep-ph astro-ph",,"  We present a semi-analytic calculation on the atmospheric tau neutrino flux
in the GeV to TeV energy range. The atmospheric $\nu_{\tau}$ flux is calculated
for the entire zenith angle range. This flux is contributed by the oscillations
of muon neutrinos coming from the two-body $\pi, K$ decays and the three-body
$\mu^{\pm}$ decays, and the intrinsic tau neutrino flux surviving the
oscillations. The uncertainties in our calculations are discussed in detail.
The implications of our result are also discussed.
","[{""version"":""v1"",""created"":""Sun, 26 Dec 2004 13:52:57 GMT""},{""version"":""v2"",""created"":""Fri, 25 Nov 2005 11:39:08 GMT""}]","2011-05-23"
"hep-th/0412298","Yaron Oz","Yaron Oz","Topological B-Model and \hat{c}=1 Fermionic Strings","6 pages, Contribution to the 37th International Symposium Ahrenshoop
  on the Theory of Elementary Particles","Fortsch.Phys.53:542-547,2005","10.1002/prop.200410216",,"hep-th",,"  We construct topological B-model descriptions of \hat{c}=1 strings, and
corresponding Dijkgraaf-Vafa type matrix models and quiver gauge theories.
","[{""version"":""v1"",""created"":""Sun, 26 Dec 2004 11:42:25 GMT""}]","2009-09-29"
