"astro-ph/0412234","Bhuvnesh Jain","Mike Jarvis, Bhuvnesh Jain (U. Penn)","Principal Component Analysis of PSF Variation in Weak Lensing Surveys","11 pages, 3 figures, submitted to ApJ (v2 = minor revisions)",,,,"astro-ph",,"  We introduce a new algorithm for interpolating measurements of the
point-spread function (PSF) using stars from many exposures. The principal
components of the variation in the PSF pattern from multiple exposures are used
to solve for better fits for each individual exposure. These improved fits are
then used to correct the weak lensing shapes. Since we expect some degree of
correlation in the PSF anisotropy across exposures, using information from
stars in all exposures leads to a significant gain in the accuracy of the
estimated PSF. It means that in general, the accuracy of PSF reconstruction is
limited not by the number density of stars per exposure, but by the stacked
number density across all exposures in a given survey. This technique is
applied to the 75 square degree CTIO lensing survey, and we find that the PSF
variation is well described by a small number of components. There is a
significant improvement in the lensing measurements: the residual stellar PSF
correlations are reduced by several orders of magnitude, and the measured
B-mode in the two-point correlation is consistent with zero down to 1
arcminute. We also discuss the applications of the PCA technique to future
surveys.
","[{""version"":""v1"",""created"":""Fri, 10 Dec 2004 20:50:38 GMT""},{""version"":""v2"",""created"":""Mon, 13 Dec 2004 20:23:28 GMT""}]","2007-05-23"
"astro-ph/0412258","K. Werner","K. Werner, T. Rauch, J.W. Kruk","Fluorine in extremely hot post-AGB stars","Accepted for publication in A&A, 5 pages",,,,"astro-ph",,"  We have discovered lines of highly ionized fluorine (Fv and Fvi) in the
far-UV spectra of extremely hot (Teff=85,000--150,000 K) post-AGB stars. Our
sample comprises H-rich central stars of planetary nebulae as well as
H-deficient PG1159 stars. We performed non-LTE calculations and find strong F
overabundances (up to 10**-4 by mass, i.e., 250 times solar) in a number of
PG1159 stars, while F is essentially solar in the H-rich stars. Since PG1159
stars are believed to exhibit intershell matter of the preceding AGB phase on
their surface, their chemical analyses allow for a direct insight into
nucleosynthesis processes during the AGB phase. The high F abundances in PG1159
stars confirm the conclusion from abundance determinations in giants, that F is
synthesized in AGB stars and that the F enrichment in the intershell must be
very high.
","[{""version"":""v1"",""created"":""Fri, 10 Dec 2004 16:17:29 GMT""}]","2007-05-23"
"astro-ph/0412259","Stefano Ciprini Dr.","Paolo Maffei (1), Stefano Ciprini (1,2), Gino Tosti (1) ((1) Physics
  Department and Astronomical Observatory, University of Perugia, Perugia,
  Italy, (2) Tuorla Astronomical Observatory, University of Turku, Piikkio,
  Finland)","Blue and IR Light Curves of the Mysterious Pre-Main Sequence Star V582
  Mon (KH 15D) from 1955 to 1970","8 pages, 12 figures, 2 tables. Accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc. 357 (2005) 1059-1067","10.1111/j.1365-2966.2005.08724.x",,"astro-ph",,"  In recent years, an increasing number of publications have been addressed to
the peculiar and mysterious pre-main sequence star V582 Mon, also known as KH
15D. This extraordinary T Tauri star, located in the young star cluster NGC
2264, appears as to be an eclipsing variable. In the present paper, we report a
unique and self-consistent set of light curves in the blue and near-infrared
bands, spanning a 15-year interval (epoch 1955-1970). Our photometric data show
clearly the beginning of the eclipse stage occurred in early 1958 in the blue,
and perhaps around four years later in the infrared. The light curve period
turns out to be the same reported by recent observations (about 48.3 days), so
that no evidence for a period change results. On the other hand, in our data
the light curve shape appears as sinusoidal and is therefore different from the
one displayed today. The photometric behaviour, determined with time-series and
colour-index analysis, suggests that V582 Mon (KH 15D) could be initially
surrounded by an accretion disk/torus seen edge-on, with subsequent thin dust
formation at the beginning of the blue radiation absorption. The dust could
then aggregate into larger particles providing the transition between selective
and total absorption, accompanied with eclipsing variability in the infrared.
The minima of the periodic light curve become deeper due to the increasing
dimension and number of dust grains, and then flattens due to a contraction in
the disk.
","[{""version"":""v1"",""created"":""Fri, 10 Dec 2004 17:08:58 GMT""}]","2009-11-10"
"astro-ph/0412260","Michele Cignoni","G. Bono (1), M. Cignoni (2) ((1) INAF - Osservatorio Astronomico di
  Roma, (2) Dipartimento di Fisica ""E. Fermi"" Pisa)","Variable stars as standard candles and stellar tracers","8 pages, 7 postscript figures, invited talk in ""The Three Dimensional
  Universe with Gaia"", ESA, SP-576, in press",,,,"astro-ph",,"  We review the current status of classical Cepheid and RR Lyrae distance
scales. We discuss the most recent theoretical and empirical findings together
with pros and cons of different methods. The use of Cepheids and RR Lyrae stars
as stellar tracers are also discussed. Preliminary findings concerning the
impact that GAIA will have on the calibration of distance determinations and
astrophysical parameters are also presented.
","[{""version"":""v1"",""created"":""Fri, 10 Dec 2004 17:11:56 GMT""}]","2007-05-23"
"astro-ph/0412261","Kohno Kotaro","K. Kohno (1), T. Tosaki (2), T. Okuda (1,3), K. Nakanishi (3), T.
  Kamazaki (3), K. Muraoka (1), S. Onodera (1), Y. Sofue (1), S. K. Okumura
  (3), N. Kuno (3), N. Nakai (3), K. Ohta (4), S. Ishizuki (5), R. Kawabe (5),
  N. Kawai (6, 7) ((1) IoA, Univ. of Tokyo, (2) Gunma Astronomical Obs., (3)
  NRO, (4) Kyoto Univ., (5) NAOJ, (6) Tokyo Inst. of Tech., (7) Inst. of Phys.
  and Chem. Research)","Nobeyama Millimeter Array Observations of GRB 030329: a Decay of
  Afterglow with Bumps and Molecular Gas in the Host Galaxy","13 pages, 4 figures, 1 table, to appear in PASJ",,"10.1093/pasj/57.1.147",,"astro-ph",,"  Nobeyama Millimeter Array was used to observe millimeter-wave afterglow of
GRB 030329 at 93 GHz and 141 GHz from 2003 April 6 to 2003 May 30. A sensitive
search for CO(J=1-0) emission/absorption from the host galaxy of GRB 030329 was
also carried out. Unresolved millimeter continuum emission at the position of
GRB 030329 was detected until 2003 April 21. We found a steep decline of
continuum flux (\propto t^{-2.0}) during this period, in accord with a previous
report. Moreover, our data implies that the decay was accompanied by possible
plateaus phases, or bumps, on a time scale of several days. From an integrated
spectrum, produced by summing up the data from 2003 April 10 to 2003 May 30, we
found a possible emission feature, which could be a redshifted CO(J=1-0) line.
Its position and redshift coincide well with those of GRB 030329, though
further observations are required to confirm the detection. If the emission
feature is real, the observed CO flux is 1.4 +/- 0.52 Jy km/s, corresponding to
a large molecular gas mass of M(H_2) > 10^9 Mo. This implies that the host
galaxy, which is optically faint, is highly obscured due to a rich interstellar
medium.
","[{""version"":""v1"",""created"":""Fri, 10 Dec 2004 17:16:30 GMT""}]","2015-06-24"
"astro-ph/0412262","Oleg Kochukhov","O. Kochukhov, S. Khan, D. Shulyak","Stellar model atmospheres with magnetic line blanketing","accepted by Astronomy & Astrophysics",,"10.1051/0004-6361:20042300",,"astro-ph",,"  Model atmospheres of A and B stars are computed taking into account magnetic
line blanketing. These calculations are based on the new stellar model
atmosphere code LLModels which implements direct treatment of the opacities due
to the bound-bound transitions and ensures an accurate and detailed description
of the line absorption. The anomalous Zeeman effect was calculated for the
field strengths between 1 and 40 kG and a field vector perpendicular to the
line of sight. The model structure, high-resolution energy distribution,
photometric colors, metallic line spectra and the hydrogen Balmer line profiles
are computed for magnetic stars with different metallicities and are discussed
with respect to those of non-magnetic reference models. The magnetically
enhanced line blanketing changes the atmospheric structure and leads to a
redistribution of energy in the stellar spectrum. The most noticeable feature
in the optical region is the appearance of the 5200 A depression. However, this
effect is prominent only in cool A stars and disappears for higher effective
temperatures. The presence of a magnetic field produces opposite variation of
the flux distribution in the optical and UV region. A deficiency of the UV flux
is found for the whole range of considered effective temperatures, whereas the
``null wavelength'' where flux remains unchanged shifts towards the shorter
wavelengths for higher temperatures.
","[{""version"":""v1"",""created"":""Fri, 10 Dec 2004 17:22:37 GMT""}]","2009-11-10"
"astro-ph/0412263","Steffen Mieske","S. Mieske, L. Infante, M. Hilker, G. Hertling, J.P. Blakeslee, N.
  Benitez, H. Ford, K. Zekser","Discovery of two M32 twins in Abell 1689","5 pages, 5 figures, accepted for publication in A&A letters",,"10.1051/0004-6361:200400119",,"astro-ph",,"  The M31 satellite galaxy M32 has long been considered an object of unique
properties, being the most extreme example of the very rare compact elliptical
galaxy class. Here we present the spectroscopic discovery of two M32 twins in
the massive galaxy cluster Abell 1689. As these objects are so rare, this is an
important step towards a better understanding of the nature of compact
galaxies. The two M32 twins had first been detected within our photometric
search for ultra compact dwarf galaxy (UCDs) candidates in A1689 (Mieske et al.
2004) with the Advanced Camera for Surveys (ACS). Their luminosities (M_V ~ -17
mag) are very similar to M32 and their surface brightness profiles are
consistent with that of M32 projected to A1689's distance. From our ACS imaging
we detect several fainter compact galaxy candidates with luminosities
intermediate between M32 and the Fornax UCDs. If spectroscopically confirmed as
cluster members, this would almost close the gap in the magnitude-surface
brightness plane between the region of UCDs and the compact ellipticals,
implying a sequence of faint compact galaxies well separated from that of dwarf
ellipticals.
","[{""version"":""v1"",""created"":""Fri, 10 Dec 2004 17:40:37 GMT""}]","2009-11-10"
"astro-ph/0412264","Shinsuke Abe","Shinsuke Abe (1), Noboru Ebizuka (2), Hajime Yano (3), Jun-ichi
  Watanabe (4), Jiri Borovicka (1)((1)Astronomical Institute, Czech Republic,
  (2)RIKEN, Japan, (3) NAOJ/NINS, Japan, (4)ISAS/JAXA, Japan)","Detection of the N2+ First Negative System in a Bright Leonid Fireball","7 pages including 4 figures, Accepted on 2004 Nov. 30 for publication
  in ApJ Letters","Astrophys.J. 618 (2004) L141-144","10.1086/427772",,"astro-ph physics.ao-ph",,"  An ultraviolet-visible spectrum between 300 and 450 nm of a cometary
meteoroid that originated from 55P/Tempel-Tuttle was investigated, and its new
molecules, induced by atmospheric interaction, were discovered. The
spectroscopy was carried out using an intensified high-definition TV camera
with a slitless reflection grating during the 2001 Leonid meteor shower over
Japan. A best-fit calculation mixed with atoms and molecules confirmed the
first discovery of N2+ (B-X) bands in the UV meteor spectrum. The N2+
temperature was estimated to be 10,000 K with a low number density of 1.55 x
10^5 cm-3. Such unexpectedly strong ultraviolet emission, in particular for
N2+(1,0) at 353.4 nm, is supposed to be formed through the wide dimensions of
high-temperature regions caused by a large meteoroid. Spectroscopic
observations of reentry capsules will provide us with good opportunities for
confirming the discovered N2+.
","[{""version"":""v1"",""created"":""Fri, 10 Dec 2004 17:31:13 GMT""}]","2009-11-10"
"astro-ph/0412265","Geoffrey Bryden","C. A. Beichman, G. Bryden, G. H. Rieke, J. A. Stansberry, D. E.
  Trilling, K. R. Stapelfeldt, M. W. Werner, C. W. Engelbracht, M. Blaylock, K.
  D. Gordon, C. H. Chen, K. Y. L. Su, D. C. Hines","Planets and IR Excesses: Preliminary Results from a Spitzer/MIPS Survey
  of Solar-Type Stars",,"Astrophys.J. 622 (2005) 1160-1170","10.1086/428115",,"astro-ph",,"  As part of a large Spitzer/MIPS GTO program, we have searched for infrared
excesses due to debris disks toward 26 FGK field stars known from radial
velocity (RV) studies to have one or more planets. While none of these stars
show excesses at 24um, we have detected 70um excesses around 6 stars at the
3-sigma confidence level. The excesses are produced by cool material (< 100 K)
located beyond 10 AU, well outside the ""habitable zones"" of these systems and
consistent with the presence of Kuiper Belt analogues with ~100 times more
emitting surface area than in our own planetary system.
  These planet-bearing stars are, by selection for RV studies, typically older
than 1 Gyr, and the stars identified here with excesses have a median age of 4
Gyr. We find a preliminary correlation of both the frequency and the magnitude
of dust emission with the presence of known planets. These are the first stars
outside the solar system identified as having both well-confirmed planetary
systems and well-confirmed IR excesses.
","[{""version"":""v1"",""created"":""Fri, 10 Dec 2004 18:47:07 GMT""}]","2009-11-10"
"astro-ph/0412267","Kristen Coppin","Kristen Coppin, Mark Halpern, Douglas Scott, Colin Borys, Scott
  Chapman","An 850-micron SCUBA map of the Groth Strip and reliable source
  extraction","8 pages, 4 figures, accepted for publication in MNRAS December 9,
  2004","Mon.Not.Roy.Astron.Soc. 357 (2005) 1022-1028","10.1111/j.1365-2966.2005.08723.x",,"astro-ph",,"  We present an 850-micron map and list of candidate sources in a 70 arcmin^2
sub-area of the Groth Strip observed using SCUBA. We initially detect 7
candidate sources with signal-to-noise ratios (SNRs) between 3.0 and 3.5 and 4
candidate sources with SNR > 3.5. Simulations suggest that on average in a map
this size one expects 1.6 false positive sources for SNR > 3.5 and 4.5 for 3 <
SNR < 3.5. Flux boosting in maps is a well known effect and we have developed a
simple Bayesian prescription for estimating the unboosted flux distribution and
used this method to determine the best flux estimates of our sources. This
method is easily adapted for any other modest signal-to-noise survey in which
there is prior knowledge of the source counts. We performed follow-up
photometry in an attempt to confirm or reject 5 of our source candidates. We
confirm the reality of 2 of the SCUBA sources, although at lower levels than
suggested in the map and we find that the photometry results are consistent
with and confirm the de-boosted map fluxes. Our final candidate source list
contains 3 sources, including the 2 confirmed detections and 1 further
candidate source with SNR > 3.5 which has a reasonable chance of being real.
","[{""version"":""v1"",""created"":""Fri, 10 Dec 2004 21:02:55 GMT""}]","2016-08-30"
