"astro-ph/0409266","Bruce A. Bassett","Bruce A. Bassett (Kyoto, ICG), David Parkinson (ICG) and Robert C.
  Nichol (ICG)","Designer Cosmology","5 pages, 5 colour figures, ApJ Style","Astrophys.J. 626 (2005) L1-L4","10.1086/431650",,"astro-ph",,"  We highlight the flexibility of the IPSO experiment-design framework by
contrasting its application to CMB, weak lensing and redshift surveys. We
illustrate the latter with a 10 parameter MCMC D-optimisation of a dark energy
redshift survey. When averaged over a standard dark energy model space the
resulting optimal survey typically has only one or two redshift bins, located
at z<2. By exploiting optimisation we show how the statistical power of such
surveys is significantly enhanced. Experiment design is aided by the richness
of the figure of merit landscape which means one can impose secondary
optimisation criteria at little cost. For example, one may choose either to
maximally test a single model (such as \Lambda CDM) or to get the most general
model-independent constraints possible (e.g. on a whole space of dark energy
models). Such freedom points to a future where cosmological experiments become
increasingly specialised and optimisation increasingly important.
","[{""version"":""v1"",""created"":""Mon, 13 Sep 2004 10:53:41 GMT""},{""version"":""v2"",""created"":""Tue, 5 Jul 2005 09:24:37 GMT""}]","2009-11-10"
"astro-ph/0409274","Chris Carilli","C. Carilli (NRAO), S. Rawlings (Oxford)","Science with the Square Kilometer Array: Motivation, Key Science
  Projects, Standards and Assumptions","6 pages, 3 tables, espcrc2.sty. to appear in Science with the square
  kilometer array, New Astronomy Reviews, (Elsevier, Amsterdam), eds. C.
  Carilli & S. Rawlings",,"10.1016/j.newar.2004.09.001",,"astro-ph",,"  The Square Kilometer Array (SKA) represents the next major, and natural, step
in radio astronomical facilities, providing two orders of magnitude increase in
collecting area over existing telescopes. In a series of meetings, starting in
Groningen, the Netherlands (August 2002) and culminating in a `science retreat'
in Leiden (November 2003), the SKA International Science Advisory Committee
(ISAC), conceived of, and carried-out, a complete revision of the SKA science
case (to appear in New Astronomy Reviews). This preface includes: (i) general
introductory material, (ii) summaries of the key science programs, and (iii) a
detailed listing of standards and assumptions used in the revised science case.
","[{""version"":""v1"",""created"":""Sun, 12 Sep 2004 19:25:38 GMT""}]","2015-06-24"
"astro-ph/0409275","Martin Snoager Sloth","Kari Enqvist, Steen Hannestad, Martin S. Sloth","Searching for a holographic connection between dark energy and the low-l
  CMB multipoles","16 pages, 5 figures, to appear in JCAP","JCAP 0502:004,2005","10.1088/1475-7516/2005/02/004",,"astro-ph hep-ph hep-th",,"  We consider the angular power spectrum in a finite universe with different
boundary conditions and perform a fit to the CMB, LSS and supernova data. A
finite universe could be the consequence of a holographic constraint, giving
rise to an effective IR cutoff at the future event horizon. In such a model
there is a cosmic duality relating the dark energy equation of state and the
power spectrum, which shows a suppression and oscillatory behaviour that is
found to describe the low l features extremely well. However, much of the
discussion here will also apply if we actually live inside an expanding bubble
that describes our universe. The best fit to the CMB and LSS data turns out to
be better than in the standard Lambda-CDM model, but when combined with the
supernova data, the holographic model becomes disfavored. We speculate on the
possible implications.
","[{""version"":""v1"",""created"":""Sun, 12 Sep 2004 21:00:40 GMT""},{""version"":""v2"",""created"":""Mon, 7 Feb 2005 23:09:45 GMT""}]","2010-12-09"
"astro-ph/0409276","Jeff Cuzzi","J. N. Cuzzi and K. J. Zahnle","Material enhancement in protoplanetary nebulae by particle drift through
  evaporation fronts","To appear in Astrophys. J., vol 614, Oct 10 2004 issue","Astrophys.J. 614 (2004) 490-496","10.1086/423611",,"astro-ph",,"  Solid material in a protoplanetary nebula is subject to vigorous
redistribution processes relative to the nebula gas. Meter-sized particles
drift rapidly inwards near the nebula midplane, and material evaporates when
the particles cross a condensation/evaporation boundary. The material cannot be
removed as fast in its vapor form as it is being supplied in solid form, so its
concentration increases locally by a large factor (more than an order of
magnitude under nominal conditions). As time goes on, the vapor phase
enhancement propagates for long distances inside the evaporation boundary
(potentially all the way in to the star). Meanwhile, material is enhanced in
its solid form over a characteristic lengthscale outside the evaporation
boundary. This effect is applicable to any condensible (water, silicates, {\it
etc.}). Three distinct radial enhancement/depletion regimes can be discerned by
use of a simple model. Meteoritics applications include oxygen fugacity and
isotopic variations, as well as isotopic homogenization in silicates. Planetary
system applications include more robust enhancement of solids in Jupiter's core
formation region than previously suggested. Astrophysical applications include
differential, time-dependent enhancement of vapor phase CO and H$_2$O in the
terrestrial planet regions of actively accreting protoplanetary disks.
","[{""version"":""v1"",""created"":""Mon, 13 Sep 2004 03:13:55 GMT""}]","2009-11-10"
"astro-ph/0409277","K. S. Dwarakanath","K. S. Dwarakanath (Raman Research Institute, Bangalore)","Kinematics of Diffuse Interstellar Clouds :Recent GMRT Results","5 pages, 6 figures, uses basi.cls, to be published in Bull. Astr.
  Soc. India",,,,"astro-ph",,"  A high latitude HI 21 cm-line absorption survey toward extragalactic sources
was recently completed using the Giant Meterwave Radio Telescope (GMRT). A
total of 104 sources with mod(b) > 15 deg. and with a 21 cm flux density
greater than 1 Jy were observed for about 120 hours. With an optical depth
detection limit of about 0.01 this is the most sensitive high-latitude survey
as yet. Most of the detected HI 21 cm-line absorption features belong to a
population with a velocity dispersion of about 7.6 km/s. These are the
'standard' HI clouds and have been well-studied for decades. However, we also
detect a second population of absorbing clouds with a velocity dispersion of
about 21 km/s. About 20 percent of the total number of absorbing clouds belong
to this population. This new population of 'fast' clouds can be identified with
a similar velocity dispersion Ca II absorbing clouds and with the Halo clouds
recently detected in HI emission from Green Bank.
","[{""version"":""v1"",""created"":""Mon, 13 Sep 2004 06:39:57 GMT""}]","2007-05-23"
"astro-ph/0409278","Chris Blake","Chris Blake, Filipe Abdalla, Sarah Bridle, Steve Rawlings","Cosmology with the Square Kilometre Array","20 pages, 8 figures. To appear in ""Science with the Square Kilometer
  Array"", eds. C.Carilli and S.Rawlings, New Astronomy Reviews (Elsevier:
  Amsterdam)","New Astron.Rev. 48 (2004) 1063-1077","10.1016/j.newar.2004.09.045",,"astro-ph",,"  We argue that the Square Kilometre Array has the potential to make both
redshift (HI) surveys and radio continuum surveys that will revolutionize
cosmological studies, provided that it has sufficient instantaneous
field-of-view that these surveys can cover a hemisphere in a timescale ~1 yr.
Adopting this assumption, we focus on two key experiments which will yield
fundamental new measurements in cosmology, characterizing the properties of the
mysterious dark energy which dominates the dynamics of today's Universe.
Experiment I will map out ~10^9 HI galaxies to redshift z~1.5, providing the
premier measurement of the clustering power spectrum of galaxies: accurately
delineating the acoustic oscillations and the `turnover'. Experiment II will
quantify the cosmic shear distortion of ~10^10 radio continuum sources,
determining a precise power spectrum of the dark matter, and its growth as a
function of cosmic epoch. We contrast the performance of the SKA in precision
cosmology with that of other facilities which will, probably or possibly, be
available on a similar timescale. We conclude that data from the SKA will yield
transformational science as the direct result of four key features: (i) the
immense cosmic volumes probed, exceeding future optical redshift surveys by
more than an order of magnitude; (ii) well-controlled systematic effects such
as the narrow `k-space window function' for Experiment I and the
accurately-known `point-spread function' for Experiment II; (iii) the ability
to measure with high precision large-scale modes in the clustering power
spectra, for which nuisance effects such as non-linear structure growth,
peculiar velocities and `galaxy bias' are minimised; and (iv) different
degeneracies between key parameters to those which are inherent in the CMB.
","[{""version"":""v1"",""created"":""Mon, 13 Sep 2004 08:31:01 GMT""}]","2009-11-10"
"astro-ph/0409279","Eduardo Ros","E. Ros (MPIfR)","Extending and Exploring the 2 cm Survey Sample","Proceedings of the 7th European VLBI Network Symposium (October 12-15
  2004, Toledo, Spain), eds. Bachiller, R., Colomer, F., Desmurs, J. F., & de
  Vicente, P., 2 tables, 3 figures, needs evn2004.cls",,,,"astro-ph",,"  We present new results from the VLBA 2 cm Survey, an imaging survey of active
galactic nuclei (AGN) at sub-milliarcsecond resolution. We extend the
structural variability monitoring program of more than 130 extragalactic
parsec-scale radio jets from over 170 AGN to a total of eight years. The sample
is explored further in time for all sources, and intensively for individual
objects. We report new detailed results on the compact sources III Zw 2, AO
0235+16, and NRAO 512.
","[{""version"":""v1"",""created"":""Mon, 13 Sep 2004 13:21:37 GMT""},{""version"":""v2"",""created"":""Tue, 14 Sep 2004 07:04:30 GMT""}]","2007-05-23"
"astro-ph/0409280","Antonio Lopez Maroto","Antonio L. Maroto, Juan Ramirez","A Conceptual Tour About the Standard Cosmological Model","26 pages, 3 figures. To appear on the volume dedicated to Prof.
  Alberto Galindo Tixaire on occasion of his 70th birthday",,,,"astro-ph hep-ph",,"  With the beginning of the XXIst century, a physical model of our Universe,
usually called the Standard Cosmological Model (SCM), is reaching an important
level of consolidation, based on accurate astrophysical data and also on
theoretical developments. In this paper we review the interplay between the
basic concepts and observations underlying this model. The SCM is a complex and
beautiful building, recieving inputs from many branches of physics. Major
topics reviewed are: General Relativity and the cosmological constant, the
Cosmological Principle and Friedmann-Robertson-Walker-Lemaitre models, Hubble
diagrams and dark energy, large scale structure and dark matter, the cosmic
microwave background, Big Bang nucleosynthesis, and inflation.
","[{""version"":""v1"",""created"":""Mon, 13 Sep 2004 09:24:50 GMT""}]","2007-05-23"
"astro-ph/0409281","John Southworth","J. Southworth (Keele University), S. Zucker (Observatoire de Geneve),
  P. F. L. Maxted (Keele) and B. Smalley (Keele)","Eclipsing binaries in open clusters. III. V621 Per in chi Persei","Accepted for publication in MNRAS (10 pages, 5 figures)",,"10.1111/j.1365-2966.2004.08389.x",,"astro-ph",,"  V621 Persei is a detached eclipsing binary in the open cluster chi Persei
which is composed of an early B-type giant star and a main sequence secondary
component. From high-resolution spectroscopic observations and radial
velocities from the literature, we determine the orbital period to be 25.5 days
and the primary velocity semiamplitude to be K = 64.5 +/- 0.4 km/s. No trace of
the secondary star has been found in the spectrum. We solve the discovery light
curves of this totally-eclipsing binary and find that the surface gravity of
the secondary star is log(g_B) = 4.244 +/- 0.054 (cm/s). We compare the
absolute masses and radii of the two stars in the mass--radius diagram, for
different possible values of the primary surface gravity, to the predictions of
stellar models. We find that log(g_A) is approximately 3.55, in agreement with
values found from fitting Balmer lines with synthetic profiles. The expected
masses of the two stars are 12 Msun and 6 Msun, and the expected radii are 10
Rsun and 3 Rsun. The primary component is near the blue loop stage in its
evolution.
","[{""version"":""v1"",""created"":""Mon, 13 Sep 2004 12:06:06 GMT""}]","2009-11-10"
"astro-ph/0409282","Michael Efroimsky","Michael Efroimsky","On the theory of canonical perturbations and its application to Earth
  rotation","Talk at the conference ""Journees 2004. Systemes de reference
  spatio-temporels,"" held at l'Observatoire de Paris, 20 - 22 September 2004",,,,"astro-ph math.DS physics.geo-ph",,"  Both orbital and rotational dynamics employ the method of variation of
parameters. We express, in a non-perturbed setting, the coordinates (Cartesian,
in the orbital case, or Eulerian in the rotation case) via the time and six
adjustable constants called elements (orbital elements or rotational elements).
If, under disturbance, we use this expression as ansatz and endow the
""constants"" with time dependence, then the perturbed velocity (Cartesian or
angular) will consist of a partial derivative with respect to time and a
so-called convective term, one that includes the time derivatives of the
variable ""constants."" Out of sheer convenience, the so-called Lagrange
constraint is often imposed. It nullifies the convective term and, thereby,
guarantees that the functional dependence of the velocity upon the time and
""constants"" stays, under perturbation, the same as it used to be in the
undisturbed setting.
  When the dynamical equations, written in terms of the ""constants,"" are
demanded to be symplectic (and the ""constants"" make conjugated pairs $ Q, P$),
these ""constants"" are called Delaunay elements, in the orbital case, or Andoyer
elements, in the rotational case. The Andoyer and Delaunay sets of elements
share a feature not visible with a naked eye: in certain cases, the standard
equations render these elements non-osculating.
  Hence, even though the Andoyer variables in the Kinoshita-Souchay theory are
introduced in a precessing frame of the Earth orbit, they nevertheless return
the angular velocity relative to an inertial frame.
","[{""version"":""v1"",""created"":""Mon, 13 Sep 2004 13:05:38 GMT""},{""version"":""v2"",""created"":""Tue, 14 Sep 2004 04:21:34 GMT""},{""version"":""v3"",""created"":""Fri, 17 Jun 2005 19:37:35 GMT""},{""version"":""v4"",""created"":""Fri, 17 Jun 2005 22:03:35 GMT""},{""version"":""v5"",""created"":""Thu, 9 Mar 2006 20:31:11 GMT""}]","2007-05-23"
