"astro-ph/0409027","Douglas P. Finkbeiner","Douglas P. Finkbeiner","WMAP Microwave Emission Interpreted as Dark Matter Annihilation in the
  Inner Galaxy","22 pages, 4 figures","THIS PAPER IS SUPERSEDED BY Phys. Rev. D, 76, 083012 (2007)",,,"astro-ph",,"  Excess microwave emission observed in the inner Galaxy (inner ~1 kpc) is
consistent with synchrotron emission from highly relativistic electron-positron
pairs produced by dark matter particle annihilation. More conventional sources
for this emission, such as free-free (thermal bremsstrahlung), thermal dust,
spinning dust, and the softer Galactic synchrotron traced by low-frequency
surveys, have been ruled out. The total power observed in the range 23 < nu <
61 GHz is between 10^{36} and 5x10^{36} erg/s, depending on the method of
extrapolation to the Galactic center, where bright foreground emission obscures
the signal. The inferred electron energy distribution is diffusion hardened,
and is in qualitative agreement with the energy distribution required to
explain the gamma ray excess in the inner Galaxy at 1-30 GeV as inverse-Compton
scattered starlight. We investigate the possibility that this population of
electrons is produced by dark matter annihilation of 100 GeV particles, with
cross section <sigma v>=2x10^{-26} cm^3/s, and an 1/r dark matter mass profile
truncated in the inner Galaxy, and find this scenario to be consistent with
current data.
","[{""version"":""v1"",""created"":""Thu, 2 Sep 2004 16:24:38 GMT""},{""version"":""v2"",""created"":""Sat, 8 Jan 2005 18:45:33 GMT""}]","2008-04-08"
"astro-ph/0409030","Bhuvnesh Jain","Massimo Meneghetti, Bhuvnesh Jain, Matthias Bartelmann, Klaus Dolag","Constraints on Dark Energy Models from Galaxy Clusters with Multiple
  Arcs","10 pages, 8 figures, submitted to MNRAS","Mon.Not.Roy.Astron.Soc. 362 (2005) 1301-1310","10.1111/j.1365-2966.2005.09402.x",,"astro-ph",,"  We make an exploratory study of how well dark energy models can be
constrained using lensed arcs at different redshifts behind cluster lenses.
Arcs trace the critical curves of clusters, and the growth of critical curves
with source redshift is sensitive to the dark-energy equation of state. Using
analytical models and numerically simulated clusters, we explore the key
factors involved in using cluster arcs as a probe of dark energy. We quantify
the sensitivity to lens mass, concentration and ellipticity with analytical
models that include the effects of dark energy on halo structure. We show with
simple examples how degeneracies between mass models and cosmography may be
broken using arcs at multiple redshifts or additional constraints on the lens
density profile. However we conclude that the requirements on the data are so
stringent that it is very unlikely that robust constraints can be obtained from
individual clusters. We argue that surveys of clusters, analyzed in conjunction
with numerical simulations, are a more promising prospect for arc-cosmography.
  We use such numerically simulated clusters to estimate how large a sample of
clusters/arcs could provide interesting constraints on dark energy models. We
focus on the scatter produced by differences in the mass distribution of
individual clusters. We find from our sample of simulated clusters that at
least 1000 pairs of arcs are needed to obtain constraints if the mass
distribution of individual clusters is taken to be undetermined. We discuss
several unsolved problems that need study to fully develop this method for
precision studies with future surveys.
","[{""version"":""v1"",""created"":""Thu, 2 Sep 2004 18:54:48 GMT""}]","2016-08-30"
"astro-ph/0409053","Kevin Hurley","K. Hurley, B. Stern, J. Kommers, T. Cline, E. Mazets, S. Golenetskii,
  J. Trombka, T. McClanahan, J. Goldsten, M. Feroci, F. Frontera, C. Guidorzi,
  E. Montanari, W. Lewin, C. Meegan, G. Fishman, C. Kouveliotou, S. Sinha, S.
  Seetha","The Interplanetary Network Supplement to the BATSE Catalogs of
  Untriggered Cosmic Gamma Ray Bursts","Minor revisions. Accepted for publication in the Astrophysical
  Journal Supplement Series, February 2005",,"10.1086/426671",,"astro-ph",,"  We present Interplanetary Network (IPN) detection and localization
information for 211 gamma-ray bursts (GRBs) observed as untriggered events by
the Burst and Transient Source Experiment (BATSE), and published in catalogs by
Kommers et al. (2001) and Stern et al. (2001). IPN confirmations have been
obtained by analyzing the data from 11 experiments. For any given burst
observed by BATSE and one other distant spacecraft, arrival time analysis (or
``triangulation'') results in an annulus of possible arrival directions whose
half-width varies between 14 arcseconds and 5.6 degrees, depending on the
intensity, time history, and arrival direction of the burst, as well as the
distance between the spacecraft. This annulus generally intersects the BATSE
error circle, resulting in a reduction of the area of up to a factor of ~650.
When three widely separated spacecraft observed a burst, the result is an error
box whose area is as much as 30000 times smaller than that of the BATSE error
circle.
  Because the IPN instruments are considerably less sensitive than BATSE, they
generally did not detect the weakest untriggered bursts, but did detect the
more intense ones which failed to trigger BATSE when the trigger was disabled.
In a few cases, we have been able to identify the probable origin of bursts as
soft gamma repeaters. The vast majority of the IPN-detected events, however,
are GRBs, and the confirmation of them validates many of the procedures
utilized to detect BATSE untriggered bursts.
","[{""version"":""v1"",""created"":""Thu, 2 Sep 2004 18:08:18 GMT""},{""version"":""v2"",""created"":""Mon, 11 Oct 2004 18:33:51 GMT""}]","2009-11-10"
"astro-ph/0409054","Chris Carilli","C. L. Carilli (NRAO), P. Solomon (SUNY - Stoney Brook), P. Vanden Bout
  (NRAO), F. Walter (NRAO), Alexandre Beelen, Pierre Cox (Paris-Sud), F.
  Bertoldi, K. M. Menten (MPIfR), Kate G. Isaak (Cardiff), C.J. Chandler
  (NRAO), A. Omont (IAP)","A Search for Dense Molecular Gas in High Redshift Infrared-Luminous
  Galaxies","aastex format, 4 figures. to appear in the Astrophysical Journal;
  Revised lens magnification estimate for 1401+0252","Astrophys.J. 618 (2005) 586-591","10.1086/426014",,"astro-ph",,"  We present a search for HCN emission from four high redshift far infrared
(IR) luminous galaxies. Current data and models suggest that these high $z$ IR
luminous galaxies represent a major starburst phase in the formation of
spheroidal galaxies, although many of the sources also host luminous active
galactic nuclei (AGN), such that a contribution to the dust heating by the AGN
cannot be precluded. HCN emission is a star formation indicator, tracing dense
molecular hydrogen gas within star-forming molecular clouds (n(H$_2$) $\sim
10^5$ cm$^{-3}$). HCN luminosity is linearly correlated with IR luminosity for
low redshift galaxies, unlike CO emission which can also trace gas at much
lower density. We report a marginal detection of HCN (1-0) emission from the
$z=2.5832$ QSO J1409+5628, with a velocity integrated line luminosity of
$L_{\rm HCN}'=6.7\pm2.2 \times10^{9}$ K km s$^{-1}$ pc$^2$, while we obtain
3$\sigma$ upper limits to the HCN luminosity of the $z=3.200$ QSO J0751+2716 of
$L_{\rm HCN}'=1.0\times10^{9}$ K km s$^{-1}$ pc$^2$, $L_{\rm
HCN}'=1.6\times10^{9}$ K km s$^{-1}$ pc$^2$ for the $z= 2.565$ starburst galaxy
J1401+0252, and $L_{\rm HCN}'=1.0\times10^{10}$ K km s$^{-1}$ pc$^2$ for the $z
= 6.42$ QSO J1148+5251. We compare the HCN data on these sources, plus three
other high-$z$ IR luminous galaxies, to observations of lower redshift
star-forming galaxies. The values of the HCN/far-IR luminosity ratios (or
limits) for all the high $z$ sources are within the scatter of the relationship
between HCN and far-IR emission for low $z$ star-forming galaxies (truncated).
","[{""version"":""v1"",""created"":""Thu, 2 Sep 2004 16:21:57 GMT""},{""version"":""v2"",""created"":""Mon, 20 Sep 2004 22:02:51 GMT""}]","2009-11-10"
"astro-ph/0409055","Robert Dunn","R.J.H. Dunn and A.C. Fabian (IoA, Cambridge, UK)","Particle Energies and Filling Fractions of Radio Bubbles in Cluster
  Cores","12 pages, 9 figures; accepted for publication in MNRAS",,"10.1111/j.1365-2966.2004.08365.x",,"astro-ph",,"  Using Chandra images of cluster cores with clear radio bubbles, we have
determined k, which is the ratio of the total particle energy to that of the
electrons radiating between 10 MHz and 10 GHz. Radiative and dynamical
constraints on the bubbles indicate that the ratio of the energy factor, k, to
the volume filling factor, f, lies within the range 1 < k/f < 1000. Assuming
pressure equilibrium between the radio-emitting plasma and the surrounding
X-ray gas, none of the lobes have equipartition between relativistic particles
and magnetic field. There is no evidence for any dependence of the upper limit
of the k/f ratio on any physical parameter of the cluster or the radio source.
The distribution of the upper limit on k/f appears to be bimodal, the value for
some clusters being ~3 and for the others ~300. We show that this is may due to
the composition of the jet which forms the bubbles, the variation in the volume
filling fraction or variation in the amount of re-acceleration occurring in the
bubble.
","[{""version"":""v1"",""created"":""Thu, 2 Sep 2004 16:46:17 GMT""}]","2016-08-30"
"astro-ph/0409056","Uddipan Mukherjee","U. Mukherjee and B. Paul","Orbital Phase Spectroscopy of GX 301--2 with RXTE-PCA","15 pages, 7 figures. accepted in Astronomy and Astrophysics","Astron.Astrophys. 427 (2004) 567-573","10.1051/0004-6361:20034407",,"astro-ph",,"  We have investigated the orbital phase dependence of the X-ray spectrum of
the High Mass X-ray Binary pulsar GX 301--2. Here we present the results from a
spectral analysis of two sets of observations of GX 301--2 with the Rossi X-ray
Timing Explorer (RXTE). Of particular interest are the variations of the
absorption column density and the iron line flux along with other parameters of
the spectral model with the orbital phase. We found that the X-ray spectrum can
almost always be fitted with a partial covering absorption model. We have
detected enhanced absorption near the periastron. However, the column density
variation with orbital phase is not smooth, as is expected in a smooth stellar
wind model. We discuss the results of the column density variation in the light
of the two proposed models for GX 301-2, an equatorial disk emanating from the
companion star Wray 977 and a gas stream following the neutron star. We also
found that the iron K_alpha and K_beta line fluxes have peaks near the
periastron and are well correlated with the continuum hard X-ray flux. The line
equivalent width shows an interesting pattern with the column density,
reasonably constant for low values of the column density and increasing rapidly
beyond a certain value.
","[{""version"":""v1"",""created"":""Thu, 2 Sep 2004 16:39:55 GMT""}]","2009-11-10"
"astro-ph/0409057","Sharon Toolan","M. Meixner, A. Zalucha, T. Ueta, D. Fong, K. Justtanont","The Molecular and Dust Envelope of HD 56126","23 pages, 6 figures, 3 tables, accepted for publication in 10/2004
  issue of ApJ","Astrophys.J. 614 (2004) 371-379","10.1086/423606",,"astro-ph",,"  We present millimeter interferometry images of the CO J=1-0 line emission
arising in the circumstellar envelope of HD 56126 (a.k.a. IRAS 07134+1005),
which is one of the best studied 21-micron proto-planetary nebulae (PPNs). The
CO emission extends from 1.2"" to 7"" in radius from the central star and appears
consistent with a simple expanding envelope, as expected for a post-AGB star.
We quantitatively model the molecular envelope using a radiative transfer code
that we have modified for detached shells. Our best fit model reveals that two
sequential winds created the circumstellar envelope of HD 56126: an AGB wind
that lasted 6500 years with a mass-loss rate of 5.1x10^{-6} M_odot yr^{-1} and
a more intense superwind that lasted 840 years with a mass-loss rate of
3x10^{-5} M_odot yr^{-1} and that ended the star's life on the AGB 1240 years
ago. The total mass of this envelope is 0.059 M_odot which indicates a lower
limit progenitor mass for the system of 0.66 M_odot, quite reasonable for this
low-metallicity star which probably resides in the thick disk of the Galaxy.
Comparison with images of the dust emission reveal a similar structure with the
gas in the inner regions. Using 2-DUST, we model the dust emission of this
source so that the model is consistent with the CO emission model and find an
average gas-to-dust mass ratio of 75.
","[{""version"":""v1"",""created"":""Thu, 2 Sep 2004 18:26:11 GMT""}]","2009-11-10"
"astro-ph/0409058","Jens Chluba","J. Chluba, G. Huetsi and R.A. Sunyaev","Clusters of galaxies in the microwave band: influence of the motion of
  the Solar System","7 pages, 6 figures, submitted to Astronomy and Astrophysics,
  corrected pdf-problem","Astron.Astrophys. 434 (2005) 811-817","10.1051/0004-6361:20041942",,"astro-ph",,"  In this work we consider the changes of the SZ cluster brightness, flux and
number counts induced by the motion of the Solar System with respect to the
frame defined by the cosmic microwave background (CMB). These changes are
connected with the Doppler effect and aberration and exhibit a strong spectral
and spatial dependence. The correction to the SZ cluster brightness and flux
has an amplitude and spectral dependence, which is similar to the first order
cluster peculiar velocity correction to the thermal SZ effect. Due to the
change in the received cluster CMB flux the motion of the Solar System induces
a dipolar asymmetry in the observed number of clusters above a given flux
level. Similar effects were discussed for $\gamma$-ray bursts and radio
galaxies, but here, due to the very peculiar frequency-dependence of the
thermal SZ effect, the number of observed clusters in one direction of the sky
can be both, decreased or increased depending on the frequency band. A
detection of this asymmetry should be possible using future full sky CMB
experiments with mJy sensitivities.
","[{""version"":""v1"",""created"":""Thu, 2 Sep 2004 19:33:03 GMT""},{""version"":""v2"",""created"":""Tue, 9 Aug 2005 17:31:06 GMT""}]","2009-11-10"
"astro-ph/0409059","Levon Pogosian","Levon Pogosian","Evolving dark energy equation of state and CMB/LSS cross-correlation","6 pages, 6 figures, minor corrections, matches the version accepted
  to JCAP","JCAP 0504 (2005) 015","10.1088/1475-7516/2005/04/015",,"astro-ph hep-ph",,"  CMB power spectra and the SNIa luminosity-redshift curves have difficulty
distinguishing between models with the same average value of the dark energy
equation of state. We propose using the cross-correlation of the CMB
temperature anisotropy with large scale structure to help break this
degeneracy.
","[{""version"":""v1"",""created"":""Thu, 2 Sep 2004 19:42:11 GMT""},{""version"":""v2"",""created"":""Thu, 2 Sep 2004 22:47:06 GMT""},{""version"":""v3"",""created"":""Wed, 8 Sep 2004 20:28:59 GMT""},{""version"":""v4"",""created"":""Thu, 12 May 2005 19:07:54 GMT""}]","2009-11-10"
"astro-ph/0409060","Olga Barsunova","O.Yu. Barsunova, V.P. Grinin, S.G. Sergeev","The Unique Eclipsing System KH 15D: New Photometric Data","7 pages, 3 figures, Accepted by Astrophysics","Astrophysics 48 (2005) 1-8","10.1007/s10511-005-0001-z",,"astro-ph",,"  We present results of the photometric observations of the young eclipsing
binary KH 15D obtained during the two observational seasons of 2002-2004 years.
A comparison of our data with those by Hamilton et al. (2001) and Herbst et al.
(2002) reveals an existence of the long-term photometrical brightness trend:
during 5 years a system brightness in the I band decreased by about one stellar
magnitude. It is also shown that a systematic change of the eclipse parameters
found by Herbst et al. (2002) is continuing up to now. The shape of the light
curve did not change essentially and is characterized with a small brightening
in the central part of the eclipses. The results obtained are discussed in the
context of the current models of KH 15D.
","[{""version"":""v1"",""created"":""Thu, 2 Sep 2004 20:33:29 GMT""}]","2009-11-10"
