"astro-ph/0401533","Solange V. Ramirez","Solange V. Ramirez (SSC, Caltech), Luisa Rebull (SSC, Caltech), John
  Stauffer (SSC, Caltech), Thomas Hearty (JPL), Lynne Hillenbrand (Caltech),
  Burton Jones (UC Santa Cruz), Russell Makidon (STSI), Steven Pravdo (JPL),
  Steven Strom (NOAO), Michael Werner (JPL)","Chandra X-ray observations of Young Clusters I. NGC2264 Data","36 pages, 13 figures, AJ in press (May 2004)",,"10.1086/383290",,"astro-ph",,"  We present results of a Chandra observation of a field in NGC 2264. The
observations were taken with the ACIS-I camera with an exposure time of 48.1
ks. We present a catalog of 263 sources, which includes X-ray luminosity,
optical and infrared photometry and X-ray variability information. We found 41
variable sources, 14 of which have a flare-like light curve, and 2 of which
have a pattern of a steady increase or decrease over a 10 hour period. The
optical and infrared photometry for the stars identified as X-ray sources are
consistent with most of these objects being pre-main sequence stars with ages
younger than 3 Myr.
","[{""version"":""v1"",""created"":""Mon, 26 Jan 2004 01:26:15 GMT""}]","2009-11-10"
"astro-ph/0401534","Rajagopalan Ramachandran","R. Ramachandran, D. C. Backer, J. M. Rankin, J. M. Weisberg, K. E.
  Devine","Effects of Quasi-Orthogonal EMission Modes on the Rotation Measures of
  Pulsars","Accepted for publication in the Astrophysical Journal","Astrophys.J. 606 (2004) 1167-1173","10.1086/383179",,"astro-ph",,"  We report here the discovery of a significant source of systematic error in
the rotation measure determinations of pulsars. Conventional analysis of high
sensitivity polarimetric observations of PSR B2016+28 display variation of the
rotation measure of $\pm$15 rad m$^{-2}$ (around the mean value of -34.6 rad
m$^{-2}$) across the pulse profile. Analysis of single pulse data shows that
this variation is an artifact of the incoherent superposition of
quasi-orthogonal polarisation modes along with the frequency dependence of
relative strength and/or quasi-orthogonality of the modes. Quasi-orthogonal
polarization is common among pulsars, and therefore this effect needs to be
taken into account in the interpretation of pulsar rotation measures.
","[{""version"":""v1"",""created"":""Mon, 26 Jan 2004 06:28:22 GMT""}]","2009-11-10"
"astro-ph/0401535","Michele Pestalozzi","Michele R. Pestalozzi, Moshe Elitzur, John E. Conway, and Roy S. Booth","A Circumstellar Disc in a High-Mass Star Forming Region","11 pages, accepted for publication in ApJ Letters","Astrophys.J. 603 (2004) L113-L116; Erratum-ibid. 606 (2004) L173","10.1086/421296",,"astro-ph",,"  We present an edge-on Keplerian disc model to explain the main component of
the 12.2 and 6.7 GHz methanol maser emission detected toward NGC7538-IRS1 N.
The brightness distribution and spectrum of the line of bright masers are
successfully modeled with high amplification of background radio continuum
emission along velocity coherent paths through a maser disc. The bend seen in
the position-velocity diagram is a characteristic signature of differentially
rotating discs. For a central mass of 30 solar masses, suggested by other
observations, our model fixes the masing disc to have inner and outer radii of
about 350 AU and 1000 AU.
","[{""version"":""v1"",""created"":""Mon, 26 Jan 2004 09:05:26 GMT""}]","2009-11-10"
"astro-ph/0401536","Willem van Straten","W. van Straten","Radio Astronomical Polarimetry and Point-Source Calibration","8 pages, 4 figures, to be published in ApJS","Astrophys.J.Suppl. 152 (2004) 129-135","10.1086/383187",,"astro-ph",,"  A mathematical framework is presented for use in the experimental
determination of the polarimetric response of observatory instrumentation.
Elementary principles of linear algebra are applied to model the full matrix
description of the polarization measurement equation by least-squares
estimation of non-linear, scalar parameters. The formalism is applied to
calibrate the center element of the Parkes Multibeam receiver using
observations of the millisecond pulsar, PSR J0437-4715, and the radio galaxy,
3C 218 (Hydra A).
","[{""version"":""v1"",""created"":""Mon, 26 Jan 2004 09:22:46 GMT""}]","2009-11-10"
"astro-ph/0401537","William R. T. Edge","W. R. T. Edge, M. J. Coe, J. L. Galache and A. B. Hill (School of
  Physics and Astronomy, Southampton University)","A major outburst from the X-ray binary RX J0520.5-6932","Paper has been accepted by MNRAS","Mon.Not.Roy.Astron.Soc. 349 (2004) 1361","10.1111/j.1365-2966.2004.07606.x",,"astro-ph",,"  We report on the analysis of 8 years of MAssive Compact Halo Objects (MACHO)
data for the source RX J0520.5-6932. A regular period of 24.4 days has been
confirmed, however this is manifest almost entirely in the red part of the
spectrum. A major outburst, lasting approximately 200 days, was observed which
increased the apparent brightness of the object by approximately 0.15
magnitudes without significantly altering its V-R colour index. This outburst
was also seen in X-ray data. The evidence from this analysis points to the
identification of this object as a Be/X-ray binary with a periodically variable
circumstellar disk and a very early optical counterpart.
","[{""version"":""v1"",""created"":""Mon, 26 Jan 2004 10:28:03 GMT""}]","2009-11-10"
"astro-ph/0401538","Gerry Gilmore","Gerry Gilmore","Galactic Structure and Evolution: a decade of surveys","in Milky Way Surveys: Structure and Evolution of Our Galaxy (Boston
  2003) ASP in press, eds Dan Clemens and Tereasa Brainerd",,,,"astro-ph",,"  Surveys of the local and distant Universe are the means to test and improve
our models of galaxy formation. Substantial successes in the models are
evident, while there is also considerable recent progress in identifying what
remains to be learned. The key weaknesses of present models are related to
merging histories, and small-scale structures, which are both significantly at
variance with observations. Observers are polite, and often emphasise their
agreements with models. Data are objective, and show us the way to focus future
surveys, to allow improved understanding and knowledge.
","[{""version"":""v1"",""created"":""Mon, 26 Jan 2004 12:32:23 GMT""}]","2007-05-23"
"astro-ph/0401539","Jerome Rodriguez","Michel Tagger, Peggy Varniere, Jerome Rodriguez & Rene Pellat","Magnetic floods: a scenario for the variability of the microquasar GRS
  1915+105","11 pages, 5 color figures (3 color, quality lowered), accepted for
  publication in ApJ. Full quality paper (ps) available at
  http://isdc.unige.ch/~rodrigue/FTP/Flood_Tagger.ps","Astrophys.J. 607 (2004) 410-419","10.1086/383232",,"astro-ph",,"  We present a scenario for the variability of the microquasar GRS 1915+105.
This starts from previous works, leading to the tentative identification of the
Accretion-Ejection Instability as the source of the low-frequency
Quasi-Periodic Oscillation of microquasars and other accreting sources. We
follow the physics of this instability: its conditions (the magnetic field and
geometry adapted to MHD jet models), its instability criterion, and its
consequences (cooling down of the disk, heating and excitation of the corona).
Comparing them to the observed properties of the source, in particular the
detailed properties of its spectral states, we first derive a model for the
$\sim$ 30 minutes cycles often exhibited by GRS 1915+105. In our model this is
a limit cycle determined by the advection of poloidal magnetic flux to the
inner region of the disk, and its destruction by reconnection (leading to
relativistic ejections) with the magnetic flux trapped in the vicinity of the
central source. We show how it leads to natural explanations for observed
behaviors of GRS 1915+105, including the three basic states of Belloni et al
(2000). We then discuss how this could be extrapolated further to understand
the longer-term variability of this and other microquasars.
","[{""version"":""v1"",""created"":""Mon, 26 Jan 2004 13:32:58 GMT""}]","2009-11-10"
"astro-ph/0401540","Origlia Livia","F.R. Ferraro, A. Sollima, E. Pancino, M. Bellazzini, O. Straniero, L.
  Origlia, A.M. Cool","Discovery of an anomalous Sub Giant Branch in the Color Magnitude
  Diagram of omega Centauri","ApJL, in press","Astrophys.J. 603 (2004) L81-L84","10.1086/383149",,"astro-ph",,"  Using deep high-resolution multi-band images taken with the Very Large
Telescope and the Hubble Space Telescope, we discovered a new anomalous
sequence in the Color Magnitude Diagram of omega Cen. This feature appears as a
narrow, well-defined Sub Giant Branch (SGB-a), which merges into the Main
Sequence of the dominant cluster population at a magnitude significantly
fainter than the cluster Turn-Off (TO). The simplest hypothesis assumes that
the new feature is the extension of the anomalous Red Giant Branch (RGB-a)
metal-rich population discovered by Lee et al. (1999) and Pancino et al.
(2000). However, under this assumption the interpretation of the SGB-a does not
easily fit into the context of a self-enrichment scenario within omega Cen. In
fact, its TO magnitude, shape and extension are not compatible with a young,
metal-rich population, as required by the self-enrichment process. The TO level
of the SGB-a suggests indeed an age as old as the main cluster population,
further supporting the extra-cluster origin of the most metal rich stars, as
suggested by Ferraro, Bellazzini & Pancino (2002). Only accurate measurements
of radial velocities and metal abundances for a representative sample of stars
will firmly establish whether or not the SGB-a is actually related to the RGB-a
and will finally shed light on the origin of the metal rich population of omega
Cen.
","[{""version"":""v1"",""created"":""Mon, 26 Jan 2004 13:25:37 GMT""},{""version"":""v2"",""created"":""Thu, 26 Feb 2004 18:19:49 GMT""}]","2009-11-10"
"astro-ph/0401541","Roberto Capuzzo-Dolcetta","R. Capuzzo-Dolcetta (1) ((1) Dep.of Physics, Univ. of Roma La
  Sapienza, Roma, Italy)","Elliptical galaxy nuclei activity powered by infalling globular clusters","8 pages, 2 eps figures, in press in the Proc. of the Meeting Baryons
  in Cosmic Structures, Monte Porzio (Italy), oct. 20-21 2003, ASP Conf. Ser.,
  eds. E. Giallongo, G. De Zotti, N. Menci","Astrophys.Space Sci. 294 (2004) 95-100","10.1007/s10509-004-4028-0",,"astro-ph",,"  Globular cluster systems evolve, in galaxies, due to internal and external
dynamics and tidal phenomena. One of the causes of evolution, dynamical
friction, is responsible for the orbital decay of massive clusters into the
innermost galactic regions. It is found that these clusters are effective
source of matter to feed a central galactic black hole such to make it grow and
shine as an AGN.
","[{""version"":""v1"",""created"":""Mon, 26 Jan 2004 13:31:43 GMT""}]","2009-11-10"
"astro-ph/0401542","Margarita Safonova Dr.","Margarita Safonova","Gravitational Lensing in Standard and Alternative Cosmologies","Ph.D. thesis (University of Delhi, 2002)",,,"published as a book: ISBN#978-3-639-22330-9 VDM, Verlag Publishers.","astro-ph gr-qc",,"  This thesis contributes to the field of gravitational lensing (GL) and
observational cosmology. We discuss the use of gravitational lensing as a tool
in search of exotic objects in the Universe. In the next chapter the
concordance of an alternative cosmological model with the current gravitational
lensing observations is explored and also a non-minimally coupled effective
gravity theory that supports non-topological solitonic solutions is considered.
In the last chapter we study propagation of light in strong gravitational
field. Using geometrical optics approach we show that massless particles with
spin deviate from the geodesic motion. We demonstrate that the velocity of
photon propagating in a Kerr black hole background remains subluminal.
","[{""version"":""v1"",""created"":""Mon, 26 Jan 2004 14:15:58 GMT""}]","2010-02-18"
