"astro-ph/0406635","Yun Wang","Yun Wang","Observational signatures of the weak lensing magnification of supernovae","Including 4 color figures. Expanded and modified version. JCAP
  accepted","JCAP 0503 (2005) 005","10.1088/1475-7516/2005/03/005",,"astro-ph",,"  Due to the deflection of light by density fluctuations along the line of
sight, weak lensing is an unavoidable systematic uncertainty in the use of type
Ia supernovae (SNe Ia) as cosmological distance indicators. We derive the
expected weak lensing signatures of SNe Ia by convolving the intrinsic
distribution in SN Ia peak luminosity with magnification distributions of point
sources. We analyze current SN Ia data, and find marginal evidence for weak
lensing effects. The statistics is poor because of the small number of observed
SNe Ia. Future observational data will allow unambiguous detection of the weak
lensing effect of SNe Ia. The observational signatures of weak lensing of SNe
Ia that we have derived provide useful templates with which future data can be
compared.
","[{""version"":""v1"",""created"":""Tue, 29 Jun 2004 16:01:59 GMT""},{""version"":""v2"",""created"":""Mon, 14 Mar 2005 19:30:07 GMT""}]","2009-11-10"
"astro-ph/0406654","Dmitry Gorbunov","D.S. Gorbunov, P.G. Tinyakov, I.I. Tkachev, S.V. Troitsky","Testing the correlations between ultra-high-energy cosmic rays and BL
  Lac type objects with HiRes stereoscopic data","4 pages, 3 figures","JETPLett.80:145-148,2004; PismaZh.Eksp.Teor.Fiz.80:167-170,2004","10.1134/1.1800213",,"astro-ph",,"  Previously suggested correlations of BL Lac type objects with the arrival
directions of the ultra-high-energy cosmic ray primaries are tested by making
use of the HiRes stereoscopic data. The results of the study support the
conclusion that BL Lacs may be the cosmic ray sources and suggest the presence
of a small (a few percent) fraction of neutral primaries at E>10^{19} eV.
","[{""version"":""v1"",""created"":""Tue, 29 Jun 2004 16:02:06 GMT""}]","2008-11-26"
"astro-ph/0406655","Juan Madrid","Georges Meylan, Juan P. Madrid, Duccio Macchetto (STScI)","Hubble Space Telescope Science Metrics","accepted for publication in PASP",,"10.1086/423227",,"astro-ph",,"  Since its launch in April 1990, the Hubble Space Telescope (HST) has produced
an increasing flow of scientific results. The large number of refereed
publications based on HST data allows a detailed evaluation of the
effectiveness of this observatory and of its scientific programs. This paper
presents the results of selected science metrics related to paper counts,
citation counts, citation history, high-impact papers, and the most productive
programs and most cited papers, through the end of 2003. All these indicators
point towards the high-quality scientific impact of HST.
","[{""version"":""v1"",""created"":""Tue, 29 Jun 2004 16:02:31 GMT""}]","2009-11-10"
"astro-ph/0406656","Jon M. Miller","J. M. Miller (1), A. C. Fabian (2), and M. C. Miller (3) ((1)
  Harvard-Smithsonian CfA, (2) Univ. of Cambridge IoA, (3) Univ. of Maryland)","A Comparison of Intermediate Mass Black Hole Candidate ULXs and
  Stellar-Mass Black Holes","4 pages, 2 color figures, uses emulateapj.sty and apjfonts.sty, subm.
  to ApJL","Astrophys.J.614:L117-L120,2004","10.1086/425316",,"astro-ph",,"  Cool thermal emission components have recently been revealed in the X-ray
spectra of a small number of ultra-luminous X-ray (ULX) sources with L_X > 1
E+40 erg/s in nearby galaxies. These components can be well fitted with
accretion disk models, with temperatures approximately 5-10 times lower than
disk temperatures measured in stellar-mass Galactic black holes when observed
in their brightest states. Because disk temperature is expected to fall with
increasing black hole mass, and because the X-ray luminosity of these sources
exceeds the Eddington limit for 10 Msun black holes (L_Edd = 1.3 E+39 erg/s),
these sources are extremely promising intermediate-mass black hole candidates
(IMBHCs). In this Letter, we directly compare the inferred disk temperatures
and luminosities of these ULXs, with the disk temperatures and luminosities of
a number of Galactic black holes. The sample of stellar-mass black holes was
selected to include different orbital periods, companion types, inclinations,
and column densities. These ULXs and stellar-mass black holes occupy distinct
regions of a L_X -- kT diagram, suggesting these ULXs may harbor IMBHs. We
briefly discuss the important strengths and weaknesses of this interpretation.
","[{""version"":""v1"",""created"":""Tue, 29 Jun 2004 16:19:11 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jun 2004 13:58:59 GMT""}]","2009-11-10"
"astro-ph/0406657","Pierre Bergeron","J. Liebert, P. Bergeron, and J.B Holberg","The Formation Rate, Mass and Luminosity Functions of DA White Dwarfs
  from the Palomar Green Survey","73 pages, 18 figures, accepted for publication in the ApJ Supplement","Astrophys.J.Suppl.156:47-68,2005.","10.1086/425738",,"astro-ph",,"  Spectrophotometric observations at high signal-to-noise ratio were obtained
of a complete sample of 347 DA white dwarfs from the Palomar Green (PG) Survey.
Fits of observed Balmer lines to synthetic spectra calculated from
pure-hydrogen model atmospheres were used to obtain robust values of Teff, log
g, masses, radii, and cooling ages. The luminosity function of the sample,
weighted by 1/Vmax, was obtained and compared with other determinations. The
mass distribution of the white dwarfs is derived, after important corrections
for the radii of the white dwarfs in this magnitude-limited survey and for the
cooling time scales. The formation rate of DA white dwarfs from the PG is
estimated to be 0.6x10^(-12) pc^(-3) yr^(-1). Comparison with predictions from
a theoretical study of the white dwarf formation rate for single stars
indicates that >80% of the high mass component requires a different origin,
presumably mergers of lower mass double degenerate stars. In order to estimate
the recent formation rate of all white dwarfs in the local Galactic disk,
corrections for incompleteness of the PG, addition of the DB-DO white dwarfs,
and allowance for stars hidden by luminous binary companions had to be applied
to enhance the rate. An overall formation rate of white dwarfs recently in the
local Galactic disk of 1.15+/-0.25x10^(-12) pc^(-3) yr^(-1) is obtained. Two
recent studies of samples of nearby Galactic planetary nebulae lead to
estimates around twice as high. Difficulties in reconciling these
determinations are discussed.
","[{""version"":""v1"",""created"":""Tue, 29 Jun 2004 16:19:21 GMT""},{""version"":""v2"",""created"":""Tue, 7 Sep 2004 01:14:58 GMT""}]","2009-09-17"
"astro-ph/0406658","Kh\'elifi Bruno","H.E.S.S. Collaboration: F. Aharonian, et al","Calibration of cameras of the H.E.S.S. detector","29 pages, 13 figures, accepted by Astroparticle Physics","Astropart.Phys. 22 (2004) 109-125","10.1051/0004-6361:200400055",,"astro-ph",,"  H.E.S.S. - the High Energy Stereoscopic System- is a new system of large
atmospheric Cherenkov telescopes for GeV/TeV astronomy. Each of the four
telescopes of 107 m^2 mirror area is equipped with a 960-pixel
photomulitiplier-tube camera. This paper describes the methods used to convert
the photomultiplier signals into the quantities needed for Cherenkov image
analysis. Two independent calibration techniques have been applied in parallel
to provide an estimation of uncertainties. Results on the long-term stability
of the H.E.S.S. cameras are also presented.
","[{""version"":""v1"",""created"":""Tue, 29 Jun 2004 16:28:08 GMT""}]","2012-08-27"
"astro-ph/0406659","George Calhoun Jordan iv","G. C. Jordan IV, B. S. Meyer","Nucleosynthesis in Fast Expansions of High-Entropy, Proton Rich Matter","11 pages, 2 tables, 1 figure. Submitted to ApJ Letters","Astrophys.J. 617 (2004) L131","10.1086/427233",,"astro-ph",,"  We demonstrate that nucleosynthesis in rapid, high-entropy expansions of
proton-rich matter from high temperature and density can result in a wider
variety of abundance patterns than heretofore appreciated. In particular, such
expansions can produce iron-group nuclides, p-process nuclei, or even heavy,
neutron-rich isotopes. Such diversity arises because the nucleosynthesis enters
a little explored regime in which the free nucleons are not in equilibrium with
the abundant alpha particles. This allows nuclei significantly heavier than
iron to form in t he presence of abundant free nucleons early in the expansion.
As the temperature drops, nucleons increasingly assemble into alpha particles
and heavier nuclei. If the assembly is efficient, the resulting depletion of
free neutrons allows disintegrat ion flows to drive nuclei back down to iron
and nickel. If this assembly is inefficient, then the large abundance of free
nucleons prevents the disintegration flows and leaves a distribution of heavy
nuclei after reaction freezeout. For cases in between, an intermediate
abundance distribution, enriched in p-process isotopes, is frozen out. These
last expansions may contribute to the solar system's supply of the p-process
nuclides if mildly proton-rich, high-entropy matter is ejected from
proto-neutron stars winds or other astrophysical sites. Also sign ificant is
the fact that, because the nucleosynthesis is primary, the signature of this
nucleosyn thesis may be evident in metal poor stars.
","[{""version"":""v1"",""created"":""Tue, 29 Jun 2004 17:18:17 GMT""}]","2009-11-10"
"astro-ph/0406660","Francesc Rota","Eduard Masso and Francesc Rota","On the Gravitational Field of Antimatter","11 pages, 3 figures. Reference added","Phys.Lett. B600 (2004) 197-201","10.1016/j.physletb.2004.08.074","UAB-FT-568","astro-ph hep-ph",,"  The gravitational field of matter and that of antimatter could differ. This
might be one signature of quantum gravity. We show that primordial Big Bang
Nucleosynthesis restricts such a possibility.
","[{""version"":""v1"",""created"":""Tue, 29 Jun 2004 17:21:16 GMT""},{""version"":""v2"",""created"":""Fri, 2 Jul 2004 16:58:27 GMT""}]","2009-11-10"
"astro-ph/0406661","Manuel Guedel","Manuel Guedel (PSI, Switzerland)","X-ray astronomy of stellar coronae (Review)","168 journal-format pages, 50 figures, partly in color. Accepted for
  publication in Astronomy and Astrophysics Review. Many figures are reduced.
  Download a full-resolution (gzipped PS) version here:
  http://www.astro.phys.ethz.ch/papers/guedel/aar/AARev.ps.gz",,"10.1007/s00159-004-0023-2",,"astro-ph",,"  X-ray emission from stars in the cool half of the Hertzsprung-Russell diagram
is generally attributed to the presence of a magnetic corona that contains
plasma at temperatures exceeding 1 million K. Coronae are ubiquitous among
these stars, yet many fundamental mechanisms operating in their magnetic fields
still elude an interpretation through a detailed physical description. Stellar
X-ray astronomy is therefore contributing toward a deeper understanding of the
generation of magnetic fields in magnetohydrodynamic dynamos, the release of
energy in tenuous astrophysical plasmas through various plasma-physical
processes, and the interactions of high-energy radiation with the stellar
environment. Stellar X-ray emission also provides important diagnostics to
study the structure and evolution of stellar magnetic fields from the first
days of a protostellar life to the latest stages of stellar evolution among
giants and supergiants. The discipline of stellar coronal X-ray astronomy has
now reached a level of sophistication that makes tests of advanced theories in
stellar physics possible. This development is based on the rapidly advancing
instrumental possibilities that today allow us to obtain images with
sub-arcsecond resolution and spectra with resolving powers exceeding 1000.
High-resolution X-ray spectroscopy has, in fact, opened new windows into
astrophysical sources, and has played a fundamental role in coronal research.
  The present article reviews the development and current status of various
topics in the X-ray astronomy of stellar coronae, focusing on observational
results and on theoretical aspects relevant to our understanding of coronal
magnetic structure and evolution.
","[{""version"":""v1"",""created"":""Tue, 29 Jun 2004 18:46:57 GMT""}]","2009-11-10"
"astro-ph/0406662","Miguel F. Morales","Miguel F. Morales","Power Spectrum Sensitivity and the Design of Epoch of Reionization
  Observatories","7 pages, 3 figures, submitted to ApJ","Astrophys.J. 619 (2005) 678-683","10.1086/426730",,"astro-ph",,"  Recent theoretical developments for observing the Epoch of Reionization (EOR)
have concentrated on the power spectrum signature of redshifted 21 cm emission.
These studies have demonstrated the great potential of statistical EOR
observations, however, the sensitivity calculations for proposed low frequency
radio arrays have been highly approximate. The formalism developed for
interferometric measurements of the cosmic microwave background can be extended
to three dimensions to naturally incorporate the line-of-sight information
inherent in the EOR signal. In this paper we demonstrate how to accurately
calculate the EOR power spectrum sensitivity of an array, and develop scaling
relationships which can be used to guide the design of EOR observatories. The
implications for antenna distribution, antenna size, and correlator
requirements on the EOR sensitivity are detailed.
","[{""version"":""v1"",""created"":""Tue, 29 Jun 2004 18:57:35 GMT""}]","2009-11-10"
